"mixture","lab","polarity","compound","adduct","source","areaUnderTic","xicFwhm","maxIntensity","apex_rt","snr","baseline","noise","n_scans_in_shape","prior_kind","detection","sample","aligned_rt","decile","factor_global","factor_decile","factor_loess","maxIntensity_global","maxIntensity_decile","maxIntensity_loess","areaUnderTic_global","areaUnderTic_decile","areaUnderTic_loess"
"2.3","afekta","pos","taurocyamine","[M + H]+","own",2461937.1494038,1.79499999996,1053964.625,26.11099999998,21313.2026588564,285.143905639648,49.4378765106201,4,"own","detected",10,NA,NA,1.1531324621826,NA,NA,1215360.82307961,NA,NA,2838939.6468308,NA,NA
"2.3","afekta","pos","trans-3-hexenedioic acid","[M + H]+","consensus",558255.016846456,1.79500000002001,200166.1875,80.56900000002,4114.27349032133,262.040924072266,48.5879577636719,5,"consensus","detected",10,71.3509496203076,2,1.1531324621826,1.38730751938236,1.21645780435706,230818.128637578,277692.05704485,243493.720952774,643741.98210194,774471.382604015,679093.672064355
"2.3","afekta","pos","trans-3-hexenedioic acid","[M + Na]+","own",203042.806577788,2.39300000004,72372.09375,79.971,647.62933793018,273.665397644043,111.326686624145,4,"consensus","detected",10,70.6824681980726,2,1.1531324621826,1.38730751938236,1.21563379491119,83454.6106592471,100402.34985282,87977.9629709813,234135.251477509,281682.812321864,246825.697489576
"2.4","afekta","pos","(R)-carnitine","[M + H]+","consensus",20021105.9713678,31.71799999998,8333.0673828125,48.228,23.5126232747329,651.238342285156,326.710845947266,5,"consensus","detected",11,46.2163401304092,2,1.11063443514802,1.85112510824876,1.30859700551962,9254.99158576036,15425.550261053,10904.6270239417,22236129.7215488,37061571.9585081,26199559.3213229
"2.4","afekta","pos","(S)-methylsuccinic acid","[M + H]+","consensus",5206.41745970845,2.99200000002,756.090515136719,82.33900000002,16.5241035403227,258.017501831055,30.1422108673096,4,"consensus","detected",11,73.3609888805867,2,1.11063443514802,1.85112510824876,1.38619065683313,839.740162199646,1399.61813667832,1048.08560780267,5782.42651450809,9637.73008369104,7217.08723822073
"2.4","afekta","pos","1-hexadecanoyl-sn-glycero-3-phosphocholine","[M + H]+","consensus",15468096.0174127,1.79500000002002,6312550.5,445.59700000002,12369.3307028223,1903.82446289062,510.184975012207,5,"consensus","detected",11,447.304545972261,8,1.11063443514802,0.596253978316792,0.844858709107624,7010935.95891086,3763883.34895066,5333213.26660669,17179400.0831145,9222913.78736845,13068355.6336241
"2.4","afekta","pos","1-hexadecanoyl-sn-glycero-3-phosphocholine","[M + Na]+","consensus",294971.306413895,2.39300000003999,90715.3046875,446.196,1514.34563713366,330.91748046875,59.6854410186768,4,"consensus","detected",11,447.905795606381,8,1.11063443514802,0.596253978316792,0.844227877904228,100751.541180882,54089.3613141418,76584.3891697636,327605.29028387,175877.814938586,249023.00005644
"2.4","afekta","pos","2'-deoxyadenosine","[M + H]+","consensus",10611892.345503,43.686,4622.79174804688,67.37800000002,16.1547033505196,649.018249511719,245.98244934082,5,"consensus","detected",11,58.0960602901658,2,1.11063443514802,1.85112510824876,1.3464246022599,5134.23170189898,8557.36587501476,6224.24054069436,11785933.0609993,19643940.3667934,14288112.9305187
"2.4","afekta","pos","2-Methyl-4-pentenoic acid","[M + H]+","consensus",377057.683092328,1.79500000001997,154530.265625,270.84799999998,1336.79036827534,359.598419189453,115.328978173828,5,"consensus","detected",11,272.409908857412,5,1.11063443514802,1.15491023126774,1.33039333611778,171626.634275696,178468.584810833,205586.035616011,418773.246879469,435467.775981437,501635.028918043
"2.4","afekta","pos","3-methylbut-2-enoic acid","[M + H]+","consensus",15775.5004803219,33.513,632.12890625,611.97,14.9062671326906,357.246948242188,18.4406971618652,5,"consensus","detected",11,NA,NA,1.11063443514802,NA,NA,702.064130733705,NA,NA,17520.8140651397,NA,NA
"2.4","afekta","pos","4-guanidinobutanoic acid","[M + H]+","own",20676981.4218483,1.197,9586657,27.88099999998,12129.9185634373,2103.43780517578,790.158112939453,4,"own","detected",11,27.4329457393185,1,1.11063443514802,0.750386034032536,NA,10647271.3821528,7193693.52586025,NA,22964567.5820206,15515718.0849052,NA
"2.4","afekta","pos","5,6-dihydroxyindole-2-carboxylic acid","[M + H]+","consensus",815914.850363948,7.18100000004,17577.044921875,145.176,231.995086523465,286.289276123047,74.5306976318359,5,"consensus","detected",11,150.117518209495,3,1.11063443514802,2.6776380995826,1.57601545766899,19521.671358378,47064.9651608874,27701.6944970171,906183.128962846,2184724.68934975,1285894.41631526
"2.4","afekta","pos","5,6-dimethylbenzimidazole","[M + H]+","own",55020627.2118805,31.71700000002,45058.55078125,201.429,6.98945158605809,9873.14404296875,5034.07260284424,5,"consensus","detected",11,202.780525994187,4,1.11063443514802,1.62886464511938,1.71642381533458,50043.578095522,73394.2803278943,77339.5696454,61107803.2249567,89621154.4177254,94438714.8811175
"2.4","afekta","pos","5-methoxytryptamine","[M + H]+","consensus",43034.5856077044,8.37800000004,6428.0029296875,191.25499999998,12.2219738352005,1170.0185546875,430.20746451416,5,"consensus","detected",11,193.356845768376,4,1.11063443514802,1.62886464511938,1.73108723121428,7139.1614029433,10470.3467108918,11127.43379379,47795.6926782419,70097.515013753,74496.6216460947
"2.4","afekta","pos","Dimethyl adipate","[M + H]+","consensus",NA,NA,NA,139.78999999998,3.86430960253532,403.558624267578,183.726617431641,3,"consensus","below_detection",11,144.450616218742,3,1.11063443514802,2.6776380995826,1.5614852035155,NA,NA,NA,NA,NA,NA
"2.4","afekta","pos","Homocysteine thiolactone","[M + H]+","own",3867572.86428222,1.79499999996,882611.25,27.88099999998,2866.49382296868,973.5927734375,307.566564477539,4,"consensus","detected",11,27.4329457393185,1,1.11063443514802,0.750386034032536,NA,980258.447099039,662299.155479999,NA,4295459.6035159,2902172.66296059,NA
"2.4","afekta","pos","L-tryptophanamide","[M + H]+","consensus",13087133.5060563,2.39400000000001,4349996,81.741,11905.5043139519,1068.17126464844,365.287157440185,5,"consensus","detected",11,72.6767588827188,2,1.11063443514802,1.85112510824876,1.38429590383608,4831255.35035615,8052386.81638168,6021681.64450334,14535021.1292056,24225921.4280644,18116465.3053897
"2.4","afekta","pos","N-acetyl-alpha-D-galactosamine","[M + H]+","consensus",560290.209456734,7.77999804684,4923.302734375,31.47199999998,111.584887863652,253.601173400879,41.8488708496094,5,"consensus","detected",11,31.0368551334086,1,1.11063443514802,0.750386034032536,1.26120982348198,5467.98955145529,3694.3776131892,6209.31777256946,622277.600298946,420433.948181498,706643.516167611
"2.4","afekta","pos","citraconic acid","[M + H]+","own",437182.022275367,1.79499999996,146170.765625,45.23599999998,3639.64837317525,281.499938964844,40.0833406768799,5,"consensus","detected",11,44.7519579967441,2,1.11063443514802,1.85112510824876,1.30369426256116,162342.285715076,270580.374340382,190561.988499485,485549.408366672,809278.618308901,569951.694135283
"2.4","afekta","pos","citraconic acid","[M + K]+","consensus",22953.2468353383,22.74100000002,2130.09741210938,45.23599999998,15.9273391000706,328.26123046875,113.128512573242,5,"consensus","detected",11,44.7519579967441,2,1.11063443514802,1.85112510824876,1.30369426256116,2365.75953610836,3943.07680257138,2776.99577486338,25492.6663337791,42489.3315327261,29924.0162063807
"2.4","afekta","pos","cortisol","[M + H]+","consensus",6989283.17687859,1.79599999997993,3021521.25,287.00599999998,37706.5798364959,320.388458251953,80.123969732666,4,"consensus","detected",11,288.602221844927,5,1.11063443514802,1.15491023126774,1.23674142629901,3355805.54678149,3489585.80561788,3736840.50031776,7762538.57324212,8071994.65020455,8643936.04498049
"2.4","afekta","pos","cortisol","[M + Na]+","consensus",105237.808774462,1.19699999999995,58381.875,287.00599999998,1292.41574302013,299.015213012695,44.9413125,4,"consensus","detected",11,288.602221844927,5,1.11063443514802,1.15491023126774,1.23674142629901,64840.9207635074,67425.824758094,72203.2833575104,116880.73430444,121540.222069824,130151.95772431
"2.4","afekta","pos","creatinine","[M + H]+","own",11450252.3552157,1.79499999996,5146385.5,25.488,18224.1160961858,1032.00830078125,282.337615966797,4,"consensus","detected",11,NA,NA,1.11063443514802,NA,NA,5715752.95284647,NA,NA,12717044.5568373,NA,NA
"2.4","afekta","pos","phosphoenolpyruvic acid","[M + K]+","consensus",22953.2468353383,22.74100000002,2130.09741210938,45.23599999998,15.9273391000706,328.26123046875,113.128512573242,5,"consensus","detected",11,44.7519579967441,2,1.11063443514802,1.85112510824876,1.30369426256116,2365.75953610836,3943.07680257138,2776.99577486338,25492.6663337791,42489.3315327261,29924.0162063807
"2.5","afekta","pos","2-phenylethylamine","[M + H]+","own",30154556.3775235,2.99200000002001,5671206,78.60499999998,1857.72511663949,19779.603515625,3042.12197265625,5,"own","detected",12,69.1765719184574,2,0.975851927720299,1.48075446106546,1.32421800416316,5534257.30759893,8397663.58412118,7509913.09051811,29426381.9705567,44651493.8774677,39931206.4626695
"2.5","afekta","pos","3-hydroxybenzoic acid","[M + H]+","consensus",98716.3263426174,1.79600000004001,40259.4921875,179.14300000002,1074.9640752736,242.168243408203,37.2266616760254,4,"consensus","detected",12,182.376720754296,3,0.975851927720299,1.78176485905691,1.42470819952377,39287.3030602122,71732.9484231639,57358.0286281946,96332.5173589093,175889.28129247,140641.959567192
"2.5","afekta","pos","3-hydroxybenzoic acid","[M + Na]+","consensus",1224.82809986288,NA,767.306945800781,180.34000000002,6.46461521810535,279.933654785156,75.3909203521728,5,"consensus","detected",12,183.459229238602,3,0.975851927720299,1.78176485905691,1.42561728942131,748.777962212867,1367.16055213812,1093.88604822665,1195.25086237718,2182.35566672113,1746.13611573357
"2.5","afekta","pos","5-aminolevulinic acid","[M + H]+","consensus",19914.1219868076,1.79599999998,3483.28930664062,61.848,71.9934572642191,382.020416259766,43.0770935058594,4,"consensus","detected",12,53.6536863979023,2,0.975851927720299,1.48075446106546,1.30995642370467,3399.17458469275,5157.8961799897,4562.95720285567,19433.2343296834,29487.924970167,26086.632019057
"2.5","afekta","pos","5-aminolevulinic acid","[M + Na]+","own",NA,NA,NA,40.305,3.12370901348171,259.185699462891,114.258911132812,5,"consensus","below_detection",12,40.7795218545883,2,0.975851927720299,1.48075446106546,1.29298706358049,NA,NA,NA,NA,NA,NA
"2.5","afekta","pos","5-hydroxymethyl-2-furoic acid","[M + H]+","consensus",NA,NA,NA,77.40799999998,0.774750789016761,492.72998046875,28.1397190429687,4,"consensus","below_detection",12,67.8820733167846,2,0.975851927720299,1.48075446106546,1.32313344875599,NA,NA,NA,NA,NA,NA
"2.5","afekta","pos","5-hydroxymethyl-2-furoic acid","[M + Na]+","consensus",NA,NA,NA,65.43900390624,-3.2950792183305,432.314041137695,58.0342674255371,3,"consensus","below_detection",12,56.4530652017655,2,0.975851927720299,1.48075446106546,1.31320583647397,NA,NA,NA,NA,NA,NA
"2.5","afekta","pos","5-oxo-L-proline","[M + Na]+","consensus",23951.472342462,2.99200000002,5045.39990234375,33.123,66.1751143342005,270.515625,72.1552856445313,5,"consensus","detected",12,31.8173467796361,1,0.975851927720299,1.00855792323796,1.28227259941074,4923.56322082196,5088.57804741283,6469.57804784499,23373.090457131,24156.447204205,30712.3167002831
"2.5","afekta","pos","N-acetyl-L-valine","[M + H]+","consensus",11980152.3242378,2.39399999999999,3735452,126.48,29632.711231454,370.4931640625,126.045891571045,5,"consensus","detected",12,129.37450795006,3,0.975851927720299,1.78176485905691,1.37338495668489,3645248.03510665,6655697.10629387,5130213.58321849,11690854.7399903,21345814.4174759,16453360.9809017
"2.5","afekta","pos","N-acetyl-L-valine","[M + Na]+","consensus",373054.932464035,2.99200000001998,101628.953125,125.88100000002,1772.63109744254,255.010986328125,57.1884033203125,5,"consensus","detected",12,128.654933251466,3,0.975851927720299,1.78176485905691,1.37317783799829,99174.8098192271,181078.897340867,139554.626130217,364046.374990594,664696.169162268,512270.765615562
"2.5","afekta","pos","N-carbamoyl-beta-alanine","[M + H]+","own",579409.274595875,0.597999999960003,280881.53125,29.53300000002,5346.63785273936,246.350364685059,52.4881595901489,4,"consensus","detected",12,29.53300000002,1,0.975851927720299,1.00855792323796,NA,274098.783731342,283285.293833399,NA,565417.657553405,584367.81469123,NA
"2.5","afekta","pos","N-carbamoyl-beta-alanine","[M + Na]+","consensus",50938.5617826337,NA,16031.857421875,29.53300000002,648.728068702275,235.328948974609,24.35,3,"consensus","detected",12,29.53300000002,1,0.975851927720299,1.00855792323796,NA,15644.7189700737,16169.0568270534,NA,49708.4937108826,51374.4900842217,NA
"2.5","afekta","pos","Phenylglyoxal","[M + H]+","consensus",33846.8594662037,1.19600000003999,13528.859375,155.205,42.7332069156581,733.548706054688,299.423132324219,5,"consensus","detected",12,160.147372386788,3,0.975851927720299,1.78176485905691,1.39180777750227,13202.1635009506,24105.2462174977,18829.5716988595,33029.5230573729,60307.1447863196,47108.3222490886
"2.5","afekta","pos","Phenylglyoxal","[M + Na]+","consensus",33846.8594662037,1.19600000003999,13528.859375,155.205,41.2455128137528,733.548706054688,310.223095703125,5,"consensus","detected",12,160.147372386788,3,0.975851927720299,1.78176485905691,1.39180777750227,13202.1635009506,24105.2462174977,18829.5716988595,33029.5230573729,60307.1447863196,47108.3222490886
"2.5","afekta","pos","cis-4-hydroxy-D-proline","[M + H]+","consensus",13708494.1102568,1.19599999998,6270970,25.94200000002,43968.8175749074,381.608581542969,142.614442172241,5,"consensus","detected",12,NA,NA,0.975851927720299,NA,NA,6119538.16317616,NA,NA,13377460.4036365,NA,NA
"2.5","afekta","pos","cis-4-hydroxy-D-proline","[M + Na]+","own",401215.734317592,0.598999999980002,276879.9375,25.344,33960.4323370926,196.738410949707,8.1472225189209,3,"own","detected",12,NA,NA,0.975851927720299,NA,NA,270193.820756451,NA,NA,391527.147765537,NA,NA
"2.5","afekta","pos","hypoxanthine","[M + H]+","own",21923101.5304326,1.197,7019050.5,31.32799999998,24204.3214667609,1397.94494628906,289.933868408203,5,"own","detected",12,30.9660565292715,1,0.975851927720299,1.00855792323796,1.28141925513765,6849553.96119113,7079118.99538239,8994346.46348356,21393700.8900805,22110717.7504681,28092684.433434
"2.5","afekta","pos","inosine","[M + H]+","consensus",2627153.90792278,3.59100000000001,623938.375,37.911,9333.7283192125,245.12491607666,66.821448916626,5,"consensus","detected",12,37.6974502867628,2,0.975851927720299,1.48075446106546,1.28902032031417,608871.466022421,923899.532211181,804269.243998803,2563713.20546436,3890169.8690622,3386454.77190525
"2.5","afekta","pos","picolinic acid","[M + H]+","consensus",6350537.60435959,0.597999999960003,2213259.25,29.53300000002,2950.07872537272,4031.19848632812,748.870880126953,4,"consensus","detected",12,29.53300000002,1,0.975851927720299,1.00855792323796,NA,2159813.30565728,2232200.15276721,NA,6197184.36327456,6404885.0176975,NA
"2.5","afekta","pos","picolinic acid","[M + Na]+","consensus",28119.3578785014,3.591,4027.59387207031,25.94200000002,162.720767253222,264.014678955078,23.1290649414063,4,"consensus","detected",12,NA,NA,0.975851927720299,NA,NA,3930.33524413428,NA,NA,27440.3295919926,NA,NA
"2.5","afekta","pos","pyridin-2-ol","[M + H]+","consensus",3176061.04295428,1.79600000004,1479085.875,42.10000000002,9091.30773778276,332.905624389648,162.655693991089,4,"consensus","detected",12,42.5375780651849,2,0.975851927720299,1.48075446106546,1.29532591435244,1443368.80238262,2190163.00770515,1915898.26344016,3099365.29132428,4702966.55797075,4114034.17450392
"2.5","afekta","pos","pyridoxal","[M + H]+","consensus",16015742.5418919,2.394,3788647.25,29.53300000002,5276.07834183027,2455.77526855469,717.61471862793,4,"consensus","detected",12,29.53300000002,1,0.975851927720299,1.00855792323796,NA,3697158.72236471,3821070.20234122,NA,15628993.2333772,16152804.0371644,NA
"2.5","afekta","pos","trans-cinnamic acid","[M + H]+","consensus",76126.9640419126,1.19699999999995,33617.05859375,347.90299999998,116.136650623897,589.527801513672,284.385080978394,5,"consensus","detected",12,349.333088965972,7,0.975851927720299,0.93437595353732,1.01460360346916,32805.2714329972,31410.9711786551,34107.9887872526,74288.6446117943,71131.2046165634,77238.6920380916
"2.5","afekta","pos","xanthurenic acid","[M + H]+","own",2385775.3980524,17.355,76228.90625,160.59100000002,13.3669389816158,5849.11669921875,5265.21364746094,5,"consensus","detected",12,165.309293111732,3,0.975851927720299,1.78176485905691,1.40029470773196,74388.1251120724,135821.986400594,106742.93399807,2328163.5212971,4250890.76585229,3340788.66372988
"2.6","afekta","pos","3-methyladipic acid","[M + H]+","own",291195.803109693,1.197,123882.328125,173.844,7826.26756654084,251.934997558594,15.7968523406982,4,"consensus","detected",13,177.572094192751,3,1.19696991466797,1.30555214015968,1.2389310302008,148283.41972465,161734.838611557,153481.66040758,348552.615599879,380171.303955376,360771.516336842
"2.6","afekta","pos","3-methyladipic acid","[M + Na]+","consensus",121756.270369529,1.79599999998001,49408.41015625,173.844,791.421050367584,293.368408203125,62.0593067687988,5,"consensus","detected",13,177.572094192751,3,1.19696991466797,1.30555214015968,1.2389310302008,59140.3804886064,64505.2556213794,61213.6124954667,145738.592554505,158959.159358799,150847.621482328
