"mixture","lab","polarity","xcms_fts","compound","inchikey_2d","rt_sec","ionMass","adduct","cosmic"
"2.9","cembio","neg","233","D-leucine","ROHFNLRQFUQHCH",252.49399999998,130.087005615234,"[M - H]-",0.35428351217375
"2.9","cembio","neg","237","D-leucine","ROHFNLRQFUQHCH",257.193,130.087005615234,"[M - H]-",0.276782348037207
"2.9","cembio","neg","241","D-leucine","ROHFNLRQFUQHCH",262.605,130.087005615234,"[M - H]-",0.276012231156857
"2.9","cembio","neg","243","D-leucine","ROHFNLRQFUQHCH",265.31200000002,130.087005615234,"[M - H]-",0.29290211706999
"2.9","cembio","neg","247","D-leucine","ROHFNLRQFUQHCH",270.723,130.087005615234,"[M - H]-",0.232918782700473
"2.9","cembio","neg","253","D-leucine","ROHFNLRQFUQHCH",284.82399999999,130.087005615234,"[M - H]-",0.19960609607106
"2.9","hmgu","pos","164","nicotinamide","DFPAKSUCGFBDDF",93.105,145.036915148243,"[M + Na]+",0.258958989170085
"2.9","hmgu","pos","1001","ritalinic acid","INGSNVSERUZOAK",655.716,220.131270563807,"[M + H]+",0.588276892812781
"2.9","hmgu","neg","1172","nicotinic acid","PVNIIMVLHYAWGP",43.59,122.024208239845,"[M - H]-",0.273180324591526
"2.9","hmgu","neg","1436","3-methylbutanal","YGHRJJRRZDOVPD",200.904,85.065676846606,"[M - H]-",0.0176794964346406
"2.9","hmgu","neg","1437","3-methylbutanal","YGHRJJRRZDOVPD",201.5685,85.065740565194,"[M - H]-",0.0376834090220103
"2.9","hmgu","neg","1438","3-methylbutanal","YGHRJJRRZDOVPD",202.23800000001,85.065795001878,"[M - H]-",0.0159224483918268
"2.9","hmgu","neg","1439","3-methylbutanal","YGHRJJRRZDOVPD",202.90450000002,85.065697123749,"[M - H]-",0.0235350846849439
"2.9","hmgu","neg","1440","3-methylbutanal","YGHRJJRRZDOVPD",203.574,85.065731251124,"[M - H]-",0.0275122502761313
"2.9","hmgu","neg","1441","3-methylbutanal","YGHRJJRRZDOVPD",204.31899999999,85.06564753074,"[M - H]-",0.0225534917179024
"2.9","icl","pos","459","N-acetyl-L-methionine","XUYPXLNMDZIRQH",706.71798706056,192.066925048828,"[M + H]+",0.220712735981699
"2.10","afekta","pos","12","4-hydroxy-L-proline","PMMYEEVYMWASQN",26.87450000001,154.046600341797,"[M + Na]+",0.87574146704117
"2.10","afekta","pos","22","L-pipecolic acid","HXEACLLIILLPRG",31.86,130.085746765137,"[M + H]+",0.980209129510331
"2.10","afekta","pos","23","trans-urocanic acid","LOIYMIARKYCTBW",32.5880019531,139.049687703451,"[M + H]+",0.11029776545613
"2.10","afekta","pos","25","quinolinic acid","GJAWHXHKYYXBSV",35.26250000001,168.027839660645,"[M + H]+",0.636603912897464
"2.10","afekta","pos","34","quinolinic acid","GJAWHXHKYYXBSV",55.6185,168.027839660645,"[M + H]+",0.279797852268546
"2.10","afekta","neg","375","trans-urocanic acid","LOIYMIARKYCTBW",30.74000000001,137.034820556641,"[M - H]-",0.124737809241534
"2.10","afekta","neg","457","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",272.74549999998,117.05489730835,"[M - H]-",0.26064493461322
"2.10","cembio","pos","209","uracil","ISAKRJDGNUQOIC",4.344,113.034599304199,"[M + H]+",0.326859537336321
"2.10","cembio","pos","215","7,9-dihydro-1H-purine-2,6,8(3H)-trione","LEHOTFFKMJEONL",10.32199999998,169.035903930664,"[M + H]+",0.323271945265458
"2.10","cembio","pos","220","uracil","ISAKRJDGNUQOIC",16.017,113.034599304199,"[M + H]+",0.242169087583115
"2.10","cembio","pos","221","L-pipecolic acid","HXEACLLIILLPRG",17.013,130.086303710938,"[M + H]+",0.187105915551901
"2.10","cembio","pos","230","glycinamide","BEBCJVAWIBVWNZ",26.69299999998,75.055397033691,"[M + H]+",0.15882116871926
"2.10","cembio","pos","232","L-pipecolic acid","HXEACLLIILLPRG",28.686,130.086303710938,"[M + H]+",0.986112981520961
"2.10","cembio","pos","233","4-hydroxy-L-proline","PMMYEEVYMWASQN",29.682,132.065994262695,"[M + H]+",0.858004389298785
"2.10","cembio","pos","234","trans-urocanic acid","LOIYMIARKYCTBW",30.67900000002,139.05029296875,"[M + H]+",0.897845522454516
"2.10","cembio","pos","236","quinolinic acid","GJAWHXHKYYXBSV",32.67100195314,168.029403686523,"[M + H]+",0.696926796833528
"2.10","cembio","pos","238","7,9-dihydro-1H-purine-2,6,8(3H)-trione","LEHOTFFKMJEONL",34.66399999998,169.035903930664,"[M + H]+",0.418305048311552
"2.10","cembio","pos","241","glycinamide","BEBCJVAWIBVWNZ",37.653,97.037300109863,"[M + Na]+",0.379967431415768
"2.10","cembio","pos","243","uracil","ISAKRJDGNUQOIC",40.359,113.034599304199,"[M + H]+",0.840878010445204
"2.10","cembio","pos","244","L-pipecolic acid","HXEACLLIILLPRG",41.355,130.086303710938,"[M + H]+",0.981426768552882
"2.10","cembio","pos","245","4-hydroxy-L-proline","PMMYEEVYMWASQN",42.35200000002,132.065994262695,"[M + H]+",0.707311134950825
"2.10","cembio","pos","246","trans-urocanic acid","LOIYMIARKYCTBW",43.34800000002,139.05029296875,"[M + H]+",0.834976349298631
"2.10","cembio","pos","248","quinolinic acid","GJAWHXHKYYXBSV",45.34000000002,168.029403686523,"[M + H]+",0.31059091693967
"2.10","cembio","pos","249","3-methoxytyramine","DIVQKHQLANKJQO",46.33699999998,168.101699829102,"[M + H]+",0.660123047882388
"2.10","cembio","pos","253","glycinamide","BEBCJVAWIBVWNZ",50.322,97.037300109863,"[M + Na]+",0.0613328805121617
"2.10","cembio","pos","256","L-pipecolic acid","HXEACLLIILLPRG",54.024,130.086303710938,"[M + H]+",0.847852473384857
"2.10","cembio","pos","257","4-hydroxy-L-proline","PMMYEEVYMWASQN",55.02,132.065994262695,"[M + H]+",0.40256573900811
"2.10","cembio","pos","258","trans-urocanic acid","LOIYMIARKYCTBW",56.01700000002,139.05029296875,"[M + H]+",0.811862157473549
"2.10","cembio","pos","259","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",57.01300000002,141.052505493164,"[M + Na]+",0.00744114425711651
"2.10","cembio","pos","260","quinolinic acid","GJAWHXHKYYXBSV",58.00900000002,168.029403686523,"[M + H]+",0.49206713952997
"2.10","cembio","pos","262","7,9-dihydro-1H-purine-2,6,8(3H)-trione","LEHOTFFKMJEONL",60.00199999998,169.035903930664,"[M + H]+",0.120141132769071
"2.10","cembio","pos","267","uracil","ISAKRJDGNUQOIC",65.69800000002,113.034599304199,"[M + H]+",0.347107686452839
"2.10","cembio","pos","268","L-pipecolic acid","HXEACLLIILLPRG",66.69400000002,130.086303710938,"[M + H]+",0.703537726461878
"2.10","cembio","pos","269","4-hydroxy-L-proline","PMMYEEVYMWASQN",67.69099999998,132.065994262695,"[M + H]+",0.206201814054479
"2.10","cembio","pos","270","trans-urocanic acid","LOIYMIARKYCTBW",68.68699999998,139.05029296875,"[M + H]+",0.569417644982319
"2.10","cembio","pos","272","quinolinic acid","GJAWHXHKYYXBSV",70.68,168.029403686523,"[M + H]+",0.549108660018027
"2.10","cembio","pos","273","3-methoxytyramine","DIVQKHQLANKJQO",71.676,168.101699829102,"[M + H]+",0.182488429268278
"2.10","cembio","pos","277","glycinamide","BEBCJVAWIBVWNZ",75.66100000002,97.037300109863,"[M + Na]+",0.170848927035525
"2.10","cembio","pos","280","L-pipecolic acid","HXEACLLIILLPRG",79.36399999998,130.086303710938,"[M + H]+",0.416522194903269
"2.10","cembio","pos","281","4-hydroxy-L-proline","PMMYEEVYMWASQN",80.35999999998,132.065994262695,"[M + H]+",0.147109171057715
"2.10","cembio","pos","282","trans-urocanic acid","LOIYMIARKYCTBW",81.357,139.05029296875,"[M + H]+",0.322316636080119
"2.10","cembio","pos","284","quinolinic acid","GJAWHXHKYYXBSV",83.349,168.029403686523,"[M + H]+",0.583494495285652
"2.10","cembio","pos","288","alpha-D-mannose","WQZGKKKJIJFFOK",87.33400000002,203.052307128906,"[M + Na]+",0.37268081552233
"2.10","cembio","pos","291","N-isovalerylglycine","ZRQXMKMBBMNNQC",90.32299999998,182.078796386719,"[M + Na]+",0.11544151635078
"2.10","cembio","pos","297","N-isovalerylglycine","ZRQXMKMBBMNNQC",97.014,182.078796386719,"[M + Na]+",0.111741510472013
"2.10","cembio","pos","300","N-isovalerylglycine","ZRQXMKMBBMNNQC",100.71700000002,160.09700012207,"[M + H]+",0.10788385519403
"2.10","cembio","pos","306","N-isovalerylglycine","ZRQXMKMBBMNNQC",108.12100000002,160.09700012207,"[M + H]+",0.143860701219396
"2.10","cembio","pos","307","N-isovalerylglycine","ZRQXMKMBBMNNQC",109.11700000002,182.078796386719,"[M + Na]+",0.220553126744122
"2.10","cembio","pos","308","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",110.826,141.052505493164,"[M + Na]+",0.00401561639812381
"2.10","cembio","pos","309","N-isovalerylglycine","ZRQXMKMBBMNNQC",111.82300000002,160.09700012207,"[M + H]+",0.669503599195808
"2.10","cembio","pos","312","N-isovalerylglycine","ZRQXMKMBBMNNQC",115.52500000002,160.09700012207,"[M + H]+",0.181708500082663
"2.10","cembio","pos","316","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",120.22399999998,141.052505493164,"[M + Na]+",0.105026640087728
"2.10","cembio","pos","317","N-isovalerylglycine","ZRQXMKMBBMNNQC",121.221,160.09700012207,"[M + H]+",0.827212380026709
"2.10","cembio","pos","322","N-isovalerylglycine","ZRQXMKMBBMNNQC",126.915,160.09700012207,"[M + H]+",0.840445117549378
"2.10","cembio","pos","323","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",127.911,192.065994262695,"[M + H]+",0.103719013587306
"2.10","cembio","pos","328","N-isovalerylglycine","ZRQXMKMBBMNNQC",133.60600000002,160.09700012207,"[M + H]+",0.743507074311822
"2.10","cembio","pos","330","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",135.59899999998,214.047698974609,"[M + K]+",0.041391571757075
"2.10","cembio","pos","332","N-isovalerylglycine","ZRQXMKMBBMNNQC",137.592,182.078796386719,"[M + Na]+",0.35183990958826
"2.10","cembio","pos","334","N-isovalerylglycine","ZRQXMKMBBMNNQC",140.29699999998,160.09700012207,"[M + H]+",0.665640899251871
"2.10","cembio","pos","338","N-isovalerylglycine","ZRQXMKMBBMNNQC",144.28300000002,182.078796386719,"[M + Na]+",0.750174654720068
"2.10","cembio","pos","340","N-isovalerylglycine","ZRQXMKMBBMNNQC",146.98900000002,160.09700012207,"[M + H]+",0.742029436167562
"2.10","cembio","pos","346","N-isovalerylglycine","ZRQXMKMBBMNNQC",153.67999999998,160.09700012207,"[M + H]+",0.360241864786542
"2.10","cembio","pos","352","N-isovalerylglycine","ZRQXMKMBBMNNQC",160.37200000002,160.09700012207,"[M + H]+",0.409963001165733
"2.10","cembio","pos","358","N-isovalerylglycine","ZRQXMKMBBMNNQC",167.064,160.09700012207,"[M + H]+",0.300437954563531
"2.10","cembio","pos","359","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",168.06100000002,192.065994262695,"[M + H]+",0.872138694597488
"2.10","cembio","pos","362","N-isovalerylglycine","ZRQXMKMBBMNNQC",171.04999999998,182.078796386719,"[M + Na]+",0.174037183465283
"2.10","cembio","pos","363","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",172.75900000002,133.085998535156,"[M + H]+",0.170080922299795
"2.10","cembio","pos","364","N-isovalerylglycine","ZRQXMKMBBMNNQC",173.75599999998,160.09700012207,"[M + H]+",0.426474384015467
"2.10","cembio","pos","365","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",174.75199999998,192.065994262695,"[M + H]+",0.227348741938729
"2.10","cembio","pos","368","N-isovalerylglycine","ZRQXMKMBBMNNQC",177.741,182.078796386719,"[M + Na]+",0.23109153361941
"2.10","cembio","pos","375","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",186.14200000002,133.085998535156,"[M + H]+",0.300837954943821
"2.10","cembio","pos","376","N-isovalerylglycine","ZRQXMKMBBMNNQC",187.13899999998,160.09700012207,"[M + H]+",0.461721737513033
"2.10","cembio","pos","377","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",188.13499999998,192.065994262695,"[M + H]+",0.479093962779379
"2.10","cembio","pos","390","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",203.22700000002,192.065994262695,"[M + H]+",0.158263922065363
"2.10","cembio","pos","410","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",226.719,192.065994262695,"[M + H]+",0.0302971901104373
"2.10","cembio","neg","20","uracil","ISAKRJDGNUQOIC",23.109,111.020202636719,"[M - H]-",0.334481428277097
"2.10","cembio","neg","26","L-pipecolic acid","HXEACLLIILLPRG",29.80099999998,128.071594238281,"[M - H]-",0.0590312766316855
"2.10","cembio","neg","27","alpha-D-glucuronic acid","AEMOLEFTQBMNLQ",30.79699999998,193.035598754883,"[M - H]-",0.269517017320349
"2.10","cembio","neg","28","4-hydroxy-L-proline","PMMYEEVYMWASQN",31.794,130.050994873047,"[M - H]-",0.659012910389195
"2.10","cembio","neg","29","7,9-dihydro-1H-purine-2,6,8(3H)-trione","LEHOTFFKMJEONL",32.79,167.021102905273,"[M - H]-",0.340261179011094
"2.10","cembio","neg","30","trans-urocanic acid","LOIYMIARKYCTBW",33.786,137.035797119141,"[M - H]-",0.336803595762325
"2.10","cembio","neg","32","N-isovalerylglycine","ZRQXMKMBBMNNQC",35.77900000002,158.082305908203,"[M - H]-",0.073921899630221
"2.10","cembio","neg","33","uracil","ISAKRJDGNUQOIC",36.77500000002,111.020202636719,"[M - H]-",0.079940363934699
"2.10","cembio","neg","41","4-hydroxy-L-proline","PMMYEEVYMWASQN",45.459,130.050994873047,"[M - H]-",0.476122801817748
"2.10","cembio","neg","42","7,9-dihydro-1H-purine-2,6,8(3H)-trione","LEHOTFFKMJEONL",46.455,167.021102905273,"[M - H]-",0.512388328739467
"2.10","cembio","neg","54","4-hydroxy-L-proline","PMMYEEVYMWASQN",59.12500000002,130.050994873047,"[M - H]-",0.146759945851206
"2.10","cembio","neg","55","7,9-dihydro-1H-purine-2,6,8(3H)-trione","LEHOTFFKMJEONL",60.12100000002,167.021102905273,"[M - H]-",0.112631345089092
"2.10","cembio","neg","56","trans-urocanic acid","LOIYMIARKYCTBW",61.11700000002,137.035797119141,"[M - H]-",0.437814025522238
"2.10","cembio","neg","59","uracil","ISAKRJDGNUQOIC",64.10600390628,111.020202636719,"[M - H]-",0.600368479510748
"2.10","cembio","neg","71","N-isovalerylglycine","ZRQXMKMBBMNNQC",76.776,158.082305908203,"[M - H]-",0.298940341101161
"2.10","cembio","neg","82","trans-urocanic acid","LOIYMIARKYCTBW",88.449,137.035797119141,"[M - H]-",0.0893549763075597
"2.10","cembio","neg","90","N-isovalerylglycine","ZRQXMKMBBMNNQC",102.25999999998,158.082305908203,"[M - H]-",0.267955452463134
"2.10","cembio","neg","91","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",109.101,190.05110168457,"[M - H]-",0.0459980253392502
"2.10","cembio","neg","92","N-isovalerylglycine","ZRQXMKMBBMNNQC",110.097,158.082305908203,"[M - H]-",0.303189408658
"2.10","cembio","neg","95","N-isovalerylglycine","ZRQXMKMBBMNNQC",113.799,158.082305908203,"[M - H]-",0.371667035015364
"2.10","cembio","neg","98","N-isovalerylglycine","ZRQXMKMBBMNNQC",117.501,158.082305908203,"[M - H]-",0.590891532508435
"2.10","cembio","neg","100","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",120.20599999998,190.05110168457,"[M - H]-",0.06647148498482
"2.10","cembio","neg","101","N-isovalerylglycine","ZRQXMKMBBMNNQC",121.203,158.082305908203,"[M - H]-",0.540239136649752
"2.10","cembio","neg","104","N-isovalerylglycine","ZRQXMKMBBMNNQC",124.905,158.082305908203,"[M - H]-",0.537190806968421
"2.10","cembio","neg","107","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",128.60599999998,131.071304321289,"[M - H]-",0.173727456005419
"2.10","cembio","neg","108","N-isovalerylglycine","ZRQXMKMBBMNNQC",129.603,158.082305908203,"[M - H]-",0.501832583146591
"2.10","cembio","neg","112","N-isovalerylglycine","ZRQXMKMBBMNNQC",134.301,158.082305908203,"[M - H]-",0.364781832085255
"2.10","cembio","neg","115","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",138.003,131.071304321289,"[M - H]-",0.4006012448675
"2.10","cembio","neg","116","N-isovalerylglycine","ZRQXMKMBBMNNQC",139.00000000002,158.082305908203,"[M - H]-",0.531221620224639
"2.10","cembio","neg","120","N-isovalerylglycine","ZRQXMKMBBMNNQC",143.69800000002,158.082305908203,"[M - H]-",0.529323475776699
"2.10","cembio","neg","124","N-isovalerylglycine","ZRQXMKMBBMNNQC",148.39699999998,158.082305908203,"[M - H]-",0.495869622868489
"2.10","cembio","neg","128","N-isovalerylglycine","ZRQXMKMBBMNNQC",153.096,158.082305908203,"[M - H]-",0.366820251718275
"2.10","cembio","neg","132","N-isovalerylglycine","ZRQXMKMBBMNNQC",157.794,158.082305908203,"[M - H]-",0.501135468199329
"2.10","cembio","neg","134","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",160.5,190.05110168457,"[M - H]-",0.769356735712133
"2.10","cembio","neg","135","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",161.496,131.071304321289,"[M - H]-",0.292332361421429
"2.10","cembio","neg","136","N-isovalerylglycine","ZRQXMKMBBMNNQC",162.492,158.082305908203,"[M - H]-",0.338434015116947
"2.10","cembio","neg","138","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",165.198,190.05110168457,"[M - H]-",0.760934931743916
"2.10","cembio","neg","139","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",166.19500000002,131.071304321289,"[M - H]-",0.23102290029703
"2.10","cembio","neg","140","N-isovalerylglycine","ZRQXMKMBBMNNQC",167.19100000002,158.082305908203,"[M - H]-",0.362418084823877
"2.10","cembio","neg","142","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",169.896,190.05110168457,"[M - H]-",0.763957634519884
"2.10","cembio","neg","144","N-isovalerylglycine","ZRQXMKMBBMNNQC",171.88900000002,158.082305908203,"[M - H]-",0.289378402104934
"2.10","cembio","neg","146","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",174.594,190.05110168457,"[M - H]-",0.723429695690581
"2.10","cembio","neg","147","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",175.59100000002,131.071304321289,"[M - H]-",0.145059801455751
"2.10","cembio","neg","148","N-isovalerylglycine","ZRQXMKMBBMNNQC",176.58700000002,158.082305908203,"[M - H]-",0.373645831702288
"2.10","cembio","neg","150","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",179.29300000002,190.05110168457,"[M - H]-",0.752399804113791
"2.10","cembio","neg","151","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",180.28900000002,131.071304321289,"[M - H]-",0.540150502122284
"2.10","cembio","neg","152","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",181.28599999998,117.055702209473,"[M - H]-",0.409445338850741
"2.10","cembio","neg","153","N-isovalerylglycine","ZRQXMKMBBMNNQC",182.28199999998,158.082305908203,"[M - H]-",0.313231737688097
"2.10","cembio","neg","155","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",184.98799999998,190.05110168457,"[M - H]-",0.194912544352835
"2.10","cembio","neg","156","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",185.98399999998,131.071304321289,"[M - H]-",0.450534667027906
"2.10","cembio","neg","157","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",186.97999999998,117.055702209473,"[M - H]-",0.272747964406172
"2.10","cembio","neg","158","N-isovalerylglycine","ZRQXMKMBBMNNQC",187.977,158.082305908203,"[M - H]-",0.193495952178351
"2.10","cembio","neg","161","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",191.679,131.071304321289,"[M - H]-",0.467425327324542
"2.10","cembio","neg","162","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",192.675,117.055702209473,"[M - H]-",0.274970923971722
"2.10","cembio","neg","165","(5-hydroxyindol-3-yl)acetic acid","DUUGKQCEGZLZNO",196.377,190.05110168457,"[M - H]-",0.045955759926396
"2.10","cembio","neg","166","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",197.373,131.071304321289,"[M - H]-",0.498963184021449
"2.10","cembio","neg","167","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",198.37000000002,117.055702209473,"[M - H]-",0.399461518786857
"2.10","cembio","neg","168","N-isovalerylglycine","ZRQXMKMBBMNNQC",199.36600000002,158.082305908203,"[M - H]-",0.361186655450921
"2.10","cembio","neg","171","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",203.06800000002,131.071304321289,"[M - H]-",0.501620470703522
"2.10","cembio","neg","172","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",204.06499999998,117.055702209473,"[M - H]-",0.279901879459986
"2.10","cembio","neg","175","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",207.76699999998,131.071304321289,"[M - H]-",0.543056642522416
"2.10","cembio","neg","176","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",208.76299999998,117.055702209473,"[M - H]-",0.295841673064559
"2.10","cembio","neg","179","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",212.46499999998,131.071304321289,"[M - H]-",0.468623130630528
"2.10","cembio","neg","180","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",213.462,117.055702209473,"[M - H]-",0.309756616633666
"2.10","cembio","neg","183","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",217.164,131.071304321289,"[M - H]-",0.551360815861644
"2.10","cembio","neg","187","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",221.86300000002,131.071304321289,"[M - H]-",0.278816013986331
"2.10","cembio","neg","191","(S)-2-hydroxy-4-methylpentanoic acid","LVRFTAZAXQPQHI",226.56100000002,131.071304321289,"[M - H]-",0.531528398363124
"2.10","cembio","neg","192","2-hydroxy-2-methylbutyric acid","MBIQENSCDNJOIY",227.55799999998,117.055702209473,"[M - H]-",0.284723393184978
