"sample","consensus_id","chrom_peak_id_afekta","chrom_peak_id_icl","chrom_peak_id_cembio","chrom_peak_id_hmgu","idx_afekta","idx_hmgu","idx_icl","idx_cembio","n_labs_matched","afekta_detected","hmgu_detected","icl_detected","cembio_detected"
12,76987,"CP215899","CP225445","CP080816","CP048342","CP215899","CP048342","CP225445","CP080816",4,TRUE,TRUE,TRUE,TRUE
12,77070,"CP213163","CP222250","CP079758","CP047715","CP213163","CP047715","CP222250","CP079758",4,TRUE,TRUE,TRUE,TRUE
12,77074,"CP209498","CP214647","CP077648","CP046653","CP209498","CP046653","CP214647","CP077648",4,TRUE,TRUE,TRUE,TRUE
12,77118,"CP218339","CP223377","CP082105","CP048234","CP218339","CP048234","CP223377","CP082105",4,TRUE,TRUE,TRUE,TRUE
12,77761,"CP214018","CP222489","CP082118","CP047978","CP214018","CP047978","CP222489","CP082118",4,TRUE,TRUE,TRUE,TRUE
12,78128,"CP213058","CP221142","CP079747","CP047720","CP213058","CP047720","CP221142","CP079747",4,TRUE,TRUE,TRUE,TRUE
12,78328,"CP209018","CP214038","CP077329","CP046223","CP209018","CP046223","CP214038","CP077329",4,TRUE,TRUE,TRUE,TRUE
12,78485,"CP218395","CP223391","CP082145","CP048170","CP218395","CP048170","CP223391","CP082145",4,TRUE,TRUE,TRUE,TRUE
12,78532,"CP218398","CP222914","CP081901","CP048136","CP218398","CP048136","CP222914","CP081901",4,TRUE,TRUE,TRUE,TRUE
12,78709,"CP214589","CP223399","CP080630","CP048140","CP214589","CP048140","CP223399","CP080630",4,TRUE,TRUE,TRUE,TRUE
12,78807,"CP209631","CP214677","CP077730","CP046682","CP209631","CP046682","CP214677","CP077730",4,TRUE,TRUE,TRUE,TRUE
12,79104,"CP218447","CP223411","CP082156","CP048215","CP218447","CP048215","CP223411","CP082156",4,TRUE,TRUE,TRUE,TRUE
12,79532,"CP218475","CP225082","CP082159","CP048343","CP218475","CP048343","CP225082","CP082159",4,TRUE,TRUE,TRUE,TRUE
12,79564,"CP213813","CP222403","CP079996","CP047897","CP213813","CP047897","CP222403","CP079996",4,TRUE,TRUE,TRUE,TRUE
12,79681,"CP215360","CP225087","CP082160","CP048335","CP215360","CP048335","CP225087","CP082160",4,TRUE,TRUE,TRUE,TRUE
12,80068,"CP218499","CP225110","CP082163","CP048141","CP218499","CP048141","CP225110","CP082163",4,TRUE,TRUE,TRUE,TRUE
12,80099,"CP218503","CP223059","CP082166","CP048130","CP218503","CP048130","CP223059","CP082166",4,TRUE,TRUE,TRUE,TRUE
12,80427,"CP216597","CP225130","CP081193","CP048578","CP216597","CP048578","CP225130","CP081193",4,TRUE,TRUE,TRUE,TRUE
12,80619,"CP214888","CP225150","CP081834","CP048207","CP214888","CP048207","CP225150","CP081834",4,TRUE,TRUE,TRUE,TRUE
12,80886,"CP218512","CP223432","CP082180","CP048361","CP218512","CP048361","CP223432","CP082180",4,TRUE,TRUE,TRUE,TRUE
12,81010,"CP215285","CP223435","CP082181","CP048323","CP215285","CP048323","CP223435","CP082181",4,TRUE,TRUE,TRUE,TRUE
12,81027,"CP218532","CP222721","CP080381","CP048087","CP218532","CP048087","CP222721","CP080381",4,TRUE,TRUE,TRUE,TRUE
12,81306,"CP218550","CP225742","CP082183","CP048135","CP218550","CP048135","CP225742","CP082183",4,TRUE,TRUE,TRUE,TRUE
12,81346,"CP214938","CP222869","CP082185","CP048118","CP214938","CP048118","CP222869","CP082185",4,TRUE,TRUE,TRUE,TRUE
12,81742,"CP205608","CP212721","CP076572","CP045659","CP205608","CP045659","CP212721","CP076572",4,TRUE,TRUE,TRUE,TRUE
12,81772,"CP205524","CP212709","CP076524","CP045631","CP205524","CP045631","CP212709","CP076524",4,TRUE,TRUE,TRUE,TRUE
12,82071,"CP218574","CP223447","CP082199","CP048329","CP218574","CP048329","CP223447","CP082199",4,TRUE,TRUE,TRUE,TRUE
12,82236,"CP214558","CP222718","CP080328","CP048090","CP214558","CP048090","CP222718","CP080328",4,TRUE,TRUE,TRUE,TRUE
12,82484,"CP218575","CP223453","CP082204","CP048119","CP218575","CP048119","CP223453","CP082204",4,TRUE,TRUE,TRUE,TRUE
12,82513,"CP214575","CP222867","CP081984","CP048113","CP214575","CP048113","CP222867","CP081984",4,TRUE,TRUE,TRUE,TRUE
12,82866,"CP217582","CP223458","CP082205","CP048238","CP217582","CP048238","CP223458","CP082205",4,TRUE,TRUE,TRUE,TRUE
12,82988,"CP214770","CP223466","CP080566","CP048193","CP214770","CP048193","CP223466","CP080566",4,TRUE,TRUE,TRUE,TRUE
12,83228,"CP217640","CP225269","CP082213","CP048266","CP217640","CP048266","CP225269","CP082213",4,TRUE,TRUE,TRUE,TRUE
12,83249,"CP215531","CP223468","CP081718","CP048258","CP215531","CP048258","CP223468","CP081718",4,TRUE,TRUE,TRUE,TRUE
12,83263,"CP216383","CP223758","CP081079","CP048572","CP216383","CP048572","CP223758","CP081079",4,TRUE,TRUE,TRUE,TRUE
12,83504,"CP216702","CP225456","CP081596","CP048541","CP216702","CP048541","CP225456","CP081596",4,TRUE,TRUE,TRUE,TRUE
12,83615,"CP214986","CP223135","CP082215","CP048116","CP214986","CP048116","CP223135","CP082215",4,TRUE,TRUE,TRUE,TRUE
12,83639,"CP214555","CP222814","CP080536","CP048110","CP214555","CP048110","CP222814","CP080536",4,TRUE,TRUE,TRUE,TRUE
12,83802,"CP209845","CP214919","CP077936","CP046816","CP209845","CP046816","CP214919","CP077936",4,TRUE,TRUE,TRUE,TRUE
12,83931,"CP217184","CP223472","CP082218","CP048232","CP217184","CP048232","CP223472","CP082218",4,TRUE,TRUE,TRUE,TRUE
12,83947,"CP215236","CP222971","CP081845","CP048194","CP215236","CP048194","CP222971","CP081845",4,TRUE,TRUE,TRUE,TRUE
12,84246,"CP215667","CP223475","CP081912","CP048297","CP215667","CP048297","CP223475","CP081912",4,TRUE,TRUE,TRUE,TRUE
12,84703,"CP209896","CP214980","CP077979","CP046842","CP209896","CP046842","CP214980","CP077979",4,TRUE,TRUE,TRUE,TRUE
12,84804,"CP214803","CP225327","CP080459","CP048340","CP214803","CP048340","CP225327","CP080459",4,TRUE,TRUE,TRUE,TRUE
12,85050,"CP215239","CP223477","CP080622","CP048290","CP215239","CP048290","CP223477","CP080622",4,TRUE,TRUE,TRUE,TRUE
13,102100,"CP238942","CP270368","CP089062","CP054225","CP238942","CP054225","CP270368","CP089062",4,TRUE,TRUE,TRUE,TRUE
13,116832,"CP236397","CP268951","CP087952","CP053850","CP236397","CP053850","CP268951","CP087952",4,TRUE,TRUE,TRUE,TRUE
13,119277,"CP238899","CP270435","CP088601","CP054189","CP238899","CP054189","CP270435","CP088601",4,TRUE,TRUE,TRUE,TRUE
13,124464,"CP239048","CP270407","CP088622","CP054226","CP239048","CP054226","CP270407","CP088622",4,TRUE,TRUE,TRUE,TRUE
13,104879,"CP234902","CP268917","CP087105","CP053721","CP234902","CP053721","CP268917","CP087105",4,TRUE,TRUE,TRUE,TRUE
13,107167,"CP235160","CP269751","CP087113","CP053723","CP235160","CP053723","CP269751","CP087113",4,TRUE,TRUE,TRUE,TRUE
13,111601,"CP235113","CP270031","CP086938","CP053799","CP235113","CP053799","CP270031","CP086938",4,TRUE,TRUE,TRUE,TRUE
13,112701,"CP237339","CP269672","CP088126","CP054114","CP237339","CP054114","CP269672","CP088126",4,TRUE,TRUE,TRUE,TRUE
13,116990,"CP237156","CP269574","CP088099","CP054092","CP237156","CP054092","CP269574","CP088099",4,TRUE,TRUE,TRUE,TRUE
13,117429,"CP238958","CP270501","CP088582","CP054238","CP238958","CP054238","CP270501","CP088582",4,TRUE,TRUE,TRUE,TRUE
13,118269,"CP247065","CP275947","CP091736","CP055279","CP247065","CP055279","CP275947","CP091736",4,TRUE,TRUE,TRUE,TRUE
13,118487,"CP238809","CP271208","CP088615","CP054229","CP238809","CP054229","CP271208","CP088615",4,TRUE,TRUE,TRUE,TRUE
13,119630,"CP246017","CP276196","CP091618","CP055475","CP246017","CP055475","CP276196","CP091618",4,TRUE,TRUE,TRUE,TRUE
13,119707,"CP243177","CP275427","CP091250","CP054814","CP243177","CP054814","CP275427","CP091250",4,TRUE,TRUE,TRUE,TRUE
13,119716,"CP234021","CP269594","CP086978","CP053795","CP234021","CP053795","CP269594","CP086978",4,TRUE,TRUE,TRUE,TRUE
13,120038,"CP243683","CP275616","CP091037","CP055112","CP243683","CP055112","CP275616","CP091037",4,TRUE,TRUE,TRUE,TRUE
13,120394,"CP239847","CP274023","CP088980","CP054355","CP239847","CP054355","CP274023","CP088980",4,TRUE,TRUE,TRUE,TRUE
13,120686,"CP245271","CP279805","CP091791","CP055616","CP245271","CP055616","CP279805","CP091791",4,TRUE,TRUE,TRUE,TRUE
13,120989,"CP247110","CP276807","CP092477","CP055651","CP247110","CP055651","CP276807","CP092477",4,TRUE,TRUE,TRUE,TRUE
13,122197,"CP244491","CP276325","CP091518","CP055510","CP244491","CP055510","CP276325","CP091518",4,TRUE,TRUE,TRUE,TRUE
13,122375,"CP247122","CP278274","CP092630","CP055903","CP247122","CP055903","CP278274","CP092630",4,TRUE,TRUE,TRUE,TRUE
13,122435,"CP246562","CP277254","CP092328","CP055823","CP246562","CP055823","CP277254","CP092328",4,TRUE,TRUE,TRUE,TRUE
13,122577,"CP243930","CP275817","CP091184","CP055191","CP243930","CP055191","CP275817","CP091184",4,TRUE,TRUE,TRUE,TRUE
13,122985,"CP247016","CP276405","CP092415","CP055579","CP247016","CP055579","CP276405","CP092415",4,TRUE,TRUE,TRUE,TRUE
13,99429,"CP235948","CP268812","CP087749","CP053883","CP235948","CP053883","CP268812","CP087749",4,TRUE,TRUE,TRUE,TRUE
13,99498,"CP247087","CP279389","CP093210","CP056246","CP247087","CP056246","CP279389","CP093210",4,TRUE,TRUE,TRUE,TRUE
13,99649,"CP245126","CP276846","CP092726","CP055562","CP245126","CP055562","CP276846","CP092726",4,TRUE,TRUE,TRUE,TRUE
13,100847,"CP238703","CP271403","CP088467","CP054197","CP238703","CP054197","CP271403","CP088467",4,TRUE,TRUE,TRUE,TRUE
13,101318,"CP238828","CP270547","CP088546","CP054199","CP238828","CP054199","CP270547","CP088546",4,TRUE,TRUE,TRUE,TRUE
13,101415,"CP245536","CP276886","CP091843","CP055653","CP245536","CP055653","CP276886","CP091843",4,TRUE,TRUE,TRUE,TRUE
13,102373,"CP248444","CP278632","CP093234","CP055639","CP248444","CP055639","CP278632","CP093234",4,TRUE,TRUE,TRUE,TRUE
13,102474,"CP239084","CP271441","CP088680","CP054372","CP239084","CP054372","CP271441","CP088680",4,TRUE,TRUE,TRUE,TRUE
13,103152,"CP243810","CP275815","CP091188","CP055181","CP243810","CP055181","CP275815","CP091188",4,TRUE,TRUE,TRUE,TRUE
13,103530,"CP248538","CP276353","CP093250","CP055519","CP248538","CP055519","CP276353","CP093250",4,TRUE,TRUE,TRUE,TRUE
13,103571,"CP245450","CP279481","CP091788","CP055581","CP245450","CP055581","CP279481","CP091788",4,TRUE,TRUE,TRUE,TRUE
13,103616,"CP244990","CP276359","CP091772","CP055566","CP244990","CP055566","CP276359","CP091772",4,TRUE,TRUE,TRUE,TRUE
13,104173,"CP248556","CP276926","CP093254","CP055627","CP248556","CP055627","CP276926","CP093254",4,TRUE,TRUE,TRUE,TRUE
13,105399,"CP248624","CP276956","CP093283","CP055520","CP248624","CP055520","CP276956","CP093283",4,TRUE,TRUE,TRUE,TRUE
13,105999,"CP248669","CP276976","CP093291","CP055614","CP248669","CP055614","CP276976","CP093291",4,TRUE,TRUE,TRUE,TRUE
13,106436,"CP244262","CP276011","CP091358","CP055338","CP244262","CP055338","CP276011","CP091358",4,TRUE,TRUE,TRUE,TRUE
13,106716,"CP238730","CP270524","CP088555","CP054206","CP238730","CP054206","CP270524","CP088555",4,TRUE,TRUE,TRUE,TRUE
13,106941,"CP248708","CP278959","CP093302","CP055517","CP248708","CP055517","CP278959","CP093302",4,TRUE,TRUE,TRUE,TRUE
13,107138,"CP238731","CP270449","CP088486","CP054236","CP238731","CP054236","CP270449","CP088486",4,TRUE,TRUE,TRUE,TRUE
13,107335,"CP238591","CP270418","CP088488","CP054209","CP238591","CP054209","CP270418","CP088488",4,TRUE,TRUE,TRUE,TRUE
13,107707,"CP248750","CP279773","CP093324","CP055713","CP248750","CP055713","CP279773","CP093324",4,TRUE,TRUE,TRUE,TRUE
13,107725,"CP238842","CP270450","CP088492","CP054213","CP238842","CP054213","CP270450","CP088492",4,TRUE,TRUE,TRUE,TRUE
13,108121,"CP238733","CP270356","CP088493","CP054217","CP238733","CP054217","CP270356","CP088493",4,TRUE,TRUE,TRUE,TRUE
13,108141,"CP248806","CP279768","CP093327","CP055568","CP248806","CP055568","CP279768","CP093327",4,TRUE,TRUE,TRUE,TRUE
13,108222,"CP238845","CP270423","CP088495","CP054166","CP238845","CP054166","CP270423","CP088495",4,TRUE,TRUE,TRUE,TRUE
13,108602,"CP238741","CP270399","CP088556","CP054220","CP238741","CP054220","CP270399","CP088556",4,TRUE,TRUE,TRUE,TRUE
13,108856,"CP248839","CP279055","CP093341","CP055714","CP248839","CP055714","CP279055","CP093341",4,TRUE,TRUE,TRUE,TRUE
13,108883,"CP247581","CP277023","CP093064","CP055687","CP247581","CP055687","CP277023","CP093064",4,TRUE,TRUE,TRUE,TRUE
13,109161,"CP248860","CP277033","CP093347","CP055541","CP248860","CP055541","CP277033","CP093347",4,TRUE,TRUE,TRUE,TRUE
13,109178,"CP245004","CP276309","CP093110","CP055530","CP245004","CP055530","CP276309","CP093110",4,TRUE,TRUE,TRUE,TRUE
13,109723,"CP246444","CP277335","CP092372","CP055915","CP246444","CP055915","CP277335","CP092372",4,TRUE,TRUE,TRUE,TRUE
13,109952,"CP246841","CP279278","CP092897","CP055894","CP246841","CP055894","CP279278","CP092897",4,TRUE,TRUE,TRUE,TRUE
13,110023,"CP245034","CP277055","CP093075","CP055535","CP245034","CP055535","CP277055","CP093075",4,TRUE,TRUE,TRUE,TRUE
13,110509,"CP247092","CP279132","CP093083","CP055700","CP247092","CP055700","CP279132","CP093083",4,TRUE,TRUE,TRUE,TRUE
13,110706,"CP246813","CP279261","CP092863","CP055879","CP246813","CP055879","CP279261","CP092863",4,TRUE,TRUE,TRUE,TRUE
13,110792,"CP244847","CP276315","CP091613","CP055531","CP244847","CP055531","CP276315","CP091613",4,TRUE,TRUE,TRUE,TRUE
14,138032,"CP249933","CP288855","CP095865","CP056296","CP249933","CP056296","CP288855","CP095865",4,TRUE,TRUE,TRUE,TRUE
14,140425,"CP251837","CP282298","CP094073","CP056267","CP251837","CP056267","CP282298","CP094073",4,TRUE,TRUE,TRUE,TRUE
14,144280,"CP252338","CP282468","CP094221","CP056321","CP252338","CP056321","CP282468","CP094221",4,TRUE,TRUE,TRUE,TRUE
14,125410,"CP260854","CP281225","CP093593","CP056272","CP260854","CP056272","CP281225","CP093593",4,TRUE,TRUE,TRUE,TRUE
14,140412,"CP261888","CP287515","CP098049","CP057317","CP261888","CP057317","CP287515","CP098049",4,TRUE,TRUE,TRUE,TRUE
14,141567,"CP261130","CP287724","CP097327","CP057513","CP261130","CP057513","CP287724","CP097327",4,TRUE,TRUE,TRUE,TRUE
14,141655,"CP258225","CP287106","CP096906","CP056915","CP258225","CP056915","CP287106","CP096906",4,TRUE,TRUE,TRUE,TRUE
14,141657,"CP249364","CP280572","CP093500","CP056275","CP249364","CP056275","CP280572","CP093500",4,TRUE,TRUE,TRUE,TRUE
14,142476,"CP253881","CP283328","CP094730","CP056659","CP253881","CP056659","CP283328","CP094730",4,TRUE,TRUE,TRUE,TRUE
14,143041,"CP258026","CP287749","CP096357","CP056907","CP258026","CP056907","CP287749","CP096357",4,TRUE,TRUE,TRUE,TRUE
14,144574,"CP257739","CP286893","CP096239","CP056867","CP257739","CP056867","CP286893","CP096239",4,TRUE,TRUE,TRUE,TRUE
14,144663,"CP259523","CP291357","CP097486","CP057617","CP259523","CP057617","CP291357","CP097486",4,TRUE,TRUE,TRUE,TRUE
14,144692,"CP259450","CP287816","CP097244","CP057487","CP259450","CP057487","CP287816","CP097244",4,TRUE,TRUE,TRUE,TRUE
14,145917,"CP254969","CP284514","CP095031","CP056682","CP254969","CP056682","CP284514","CP095031",4,TRUE,TRUE,TRUE,TRUE
14,145988,"CP258937","CP287610","CP096913","CP057278","CP258937","CP057278","CP287610","CP096913",4,TRUE,TRUE,TRUE,TRUE
14,146166,"CP260025","CP290162","CP099060","CP057583","CP260025","CP057583","CP290162","CP099060",4,TRUE,TRUE,TRUE,TRUE
14,125228,"CP259816","CP290293","CP097595","CP057623","CP259816","CP057623","CP290293","CP097595",4,TRUE,TRUE,TRUE,TRUE
14,125507,"CP261872","CP291048","CP099078","CP058171","CP261872","CP058171","CP291048","CP099078",4,TRUE,TRUE,TRUE,TRUE
14,125879,"CP260093","CP287895","CP097576","CP057629","CP260093","CP057629","CP287895","CP097576",4,TRUE,TRUE,TRUE,TRUE
14,126626,"CP263478","CP288120","CP099114","CP057579","CP263478","CP057579","CP288120","CP099114",4,TRUE,TRUE,TRUE,TRUE
14,126796,"CP259889","CP288579","CP097490","CP057632","CP259889","CP057632","CP288579","CP097490",4,TRUE,TRUE,TRUE,TRUE
14,127101,"CP258715","CP287351","CP096827","CP057214","CP258715","CP057214","CP287351","CP096827",4,TRUE,TRUE,TRUE,TRUE
14,127117,"CP263500","CP288593","CP099119","CP057671","CP263500","CP057671","CP288593","CP099119",4,TRUE,TRUE,TRUE,TRUE
14,127512,"CP259792","CP287906","CP097383","CP057602","CP259792","CP057602","CP287906","CP097383",4,TRUE,TRUE,TRUE,TRUE
14,128028,"CP263579","CP288625","CP099146","CP057577","CP263579","CP057577","CP288625","CP099146",4,TRUE,TRUE,TRUE,TRUE
14,128195,"CP259825","CP291330","CP097631","CP057606","CP259825","CP057606","CP291330","CP097631",4,TRUE,TRUE,TRUE,TRUE
14,128842,"CP259121","CP287538","CP096993","CP057391","CP259121","CP057391","CP287538","CP096993",4,TRUE,TRUE,TRUE,TRUE
14,129001,"CP263650","CP287719","CP097541","CP057546","CP263650","CP057546","CP287719","CP097541",4,TRUE,TRUE,TRUE,TRUE
14,129262,"CP263665","CP290721","CP099160","CP057622","CP263665","CP057622","CP290721","CP099160",4,TRUE,TRUE,TRUE,TRUE
14,129291,"CP263681","CP287891","CP099161","CP057595","CP263681","CP057595","CP287891","CP099161",4,TRUE,TRUE,TRUE,TRUE
14,129649,"CP263715","CP290757","CP099168","CP057648","CP263715","CP057648","CP290757","CP099168",4,TRUE,TRUE,TRUE,TRUE
14,129960,"CP263723","CP290785","CP099175","CP057744","CP263723","CP057744","CP290785","CP099175",4,TRUE,TRUE,TRUE,TRUE
14,130346,"CP263768","CP291089","CP099180","CP057603","CP263768","CP057603","CP291089","CP099180",4,TRUE,TRUE,TRUE,TRUE
14,130371,"CP260037","CP287897","CP099182","CP057590","CP260037","CP057590","CP287897","CP099182",4,TRUE,TRUE,TRUE,TRUE
14,130686,"CP263773","CP288668","CP099187","CP057658","CP263773","CP057658","CP288668","CP099187",4,TRUE,TRUE,TRUE,TRUE
14,130977,"CP263776","CP288675","CP099197","CP057736","CP263776","CP057736","CP288675","CP099197",4,TRUE,TRUE,TRUE,TRUE
14,131002,"CP260648","CP288676","CP098900","CP057723","CP260648","CP057723","CP288676","CP098900",4,TRUE,TRUE,TRUE,TRUE
14,131255,"CP261918","CP291049","CP098155","CP057952","CP261918","CP057952","CP291049","CP098155",4,TRUE,TRUE,TRUE,TRUE
14,131305,"CP262217","CP288682","CP099204","CP057591","CP262217","CP057591","CP288682","CP099204",4,TRUE,TRUE,TRUE,TRUE
14,131474,"CP255402","CP284663","CP095480","CP056718","CP255402","CP056718","CP284663","CP095480",4,TRUE,TRUE,TRUE,TRUE
14,131946,"CP259680","CP287703","CP097231","CP057553","CP259680","CP057553","CP287703","CP097231",4,TRUE,TRUE,TRUE,TRUE
14,132129,"CP260114","CP287889","CP099211","CP057592","CP260114","CP057592","CP287889","CP099211",4,TRUE,TRUE,TRUE,TRUE
14,132145,"CP259780","CP287810","CP097681","CP057584","CP259780","CP057584","CP287810","CP097681",4,TRUE,TRUE,TRUE,TRUE
14,132942,"CP259790","CP287812","CP097277","CP057601","CP259790","CP057601","CP287812","CP097277",4,TRUE,TRUE,TRUE,TRUE
14,132967,"CP259753","CP287813","CP097269","CP057580","CP259753","CP057580","CP287813","CP097269",4,TRUE,TRUE,TRUE,TRUE
14,133070,"CP255499","CP284709","CP095388","CP056738","CP255499","CP056738","CP284709","CP095388",4,TRUE,TRUE,TRUE,TRUE
14,133627,"CP259781","CP287832","CP097268","CP057585","CP259781","CP057585","CP287832","CP097268",4,TRUE,TRUE,TRUE,TRUE
15,166827,"CP266125","CP292915","CP099551","CP058374","CP266125","CP058374","CP292915","CP099551",4,TRUE,TRUE,TRUE,TRUE
15,157846,"CP266725","CP294025","CP099553","CP058376","CP266725","CP058376","CP294025","CP099553",4,TRUE,TRUE,TRUE,TRUE
15,160239,"CP266588","CP293729","CP099662","CP058355","CP266588","CP058355","CP293729","CP099662",4,TRUE,TRUE,TRUE,TRUE
15,148158,"CP268269","CP294632","CP100119","CP058496","CP268269","CP058496","CP294632","CP100119",4,TRUE,TRUE,TRUE,TRUE
15,148537,"CP268018","CP293887","CP099991","CP058486","CP268018","CP058486","CP293887","CP099991",4,TRUE,TRUE,TRUE,TRUE
15,159247,"CP277408","CP301252","CP103520","CP059797","CP277408","CP059797","CP301252","CP103520",4,TRUE,TRUE,TRUE,TRUE
15,159692,"CP273174","CP297063","CP101785","CP059794","CP273174","CP059794","CP297063","CP101785",4,TRUE,TRUE,TRUE,TRUE
15,160215,"CP267527","CP294571","CP099885","CP058487","CP267527","CP058487","CP294571","CP099885",4,TRUE,TRUE,TRUE,TRUE
15,161427,"CP276770","CP297311","CP102873","CP060257","CP276770","CP060257","CP297311","CP102873",4,TRUE,TRUE,TRUE,TRUE
15,163156,"CP266625","CP294546","CP099658","CP058278","CP266625","CP058278","CP294546","CP099658",4,TRUE,TRUE,TRUE,TRUE
15,163416,"CP273050","CP296934","CP101635","CP059835","CP273050","CP059835","CP296934","CP101635",4,TRUE,TRUE,TRUE,TRUE
15,163837,"CP272857","CP297079","CP101499","CP059686","CP272857","CP059686","CP297079","CP101499",4,TRUE,TRUE,TRUE,TRUE
15,164897,"CP276998","CP300579","CP103367","CP060895","CP276998","CP060895","CP300579","CP103367",4,TRUE,TRUE,TRUE,TRUE
15,165437,"CP272646","CP296609","CP101413","CP059635","CP272646","CP059635","CP296609","CP101413",4,TRUE,TRUE,TRUE,TRUE
15,165641,"CP273626","CP297330","CP102141","CP060124","CP273626","CP060124","CP297330","CP102141",4,TRUE,TRUE,TRUE,TRUE
15,165946,"CP276951","CP300690","CP103585","CP061097","CP276951","CP061097","CP300690","CP103585",4,TRUE,TRUE,TRUE,TRUE
15,166859,"CP276827","CP300765","CP103829","CP061171","CP276827","CP061171","CP300765","CP103829",4,TRUE,TRUE,TRUE,TRUE
15,166982,"CP274726","CP299819","CP103905","CP060528","CP274726","CP060528","CP299819","CP103905",4,TRUE,TRUE,TRUE,TRUE
15,168758,"CP270395","CP295506","CP100519","CP059141","CP270395","CP059141","CP295506","CP100519",4,TRUE,TRUE,TRUE,TRUE
15,168766,"CP276954","CP300723","CP103919","CP061105","CP276954","CP061105","CP300723","CP103919",4,TRUE,TRUE,TRUE,TRUE
15,147932,"CP276458","CP300070","CP103952","CP060635","CP276458","CP060635","CP300070","CP103952",4,TRUE,TRUE,TRUE,TRUE
15,148007,"CP273535","CP297187","CP101963","CP060148","CP273535","CP060148","CP297187","CP101963",4,TRUE,TRUE,TRUE,TRUE
