"chrom_peak_id","lab","consensus_id","sample","mzMin","mzMax","rtMin","rtMax","mz","polarity","mixture","into","intb","maxo"
"CP010608","cembio",39,1,629.48167304652,629.525144307359,544.877951568598,558.508529971996,629.50265821703,1,"1_1",56499.7633103611,53742.784855493,12865.9521484375
"CP010699","hmgu",22,1,497.162070883233,497.204648658479,18.4280901161203,25.8960901161203,497.183842014208,1,"1_1",940.372726018791,937.598326018791,688.377575916445
"CP010713","hmgu",11,1,457.110548139285,457.159996552996,19.0530901161403,27.3350901161603,457.132718728837,1,"1_1",1165.00312745191,1161.43479411856,805.053568657334
"CP010717","hmgu",56,1,282.014893629344,282.055187300099,19.7300901161203,27.3350901161603,282.034931241529,1,"1_1",7998.45492707695,7995.57092707691,5641.78393927514
"CP010727","cembio",41,1,672.504050452381,672.546591674132,542.127359749301,555.756723523111,672.525113245496,1,"1_1",48610.8302735942,45487.4234804905,12032.5234375
"CP010774","hmgu",77,1,378.051283737234,378.092113499271,20.4540901161403,30.1020901161203,378.071608125989,1,"1_1",2475.01462916152,2432.95753146467,1094.7059085184
"CP010775","hmgu",26,1,523.066603610639,523.108627132371,22.6310901161203,30.1020901161203,523.088393032684,1,"1_1",3371.99070352936,3369.21390352936,2714.60090553213
"CP010798","hmgu",35,1,592.011494723825,592.055012752851,21.8960901161203,32.3040901161203,592.033779505082,1,"1_1",3126.28581428493,3117.33755077013,1091.36803928504
"CP010832","hmgu",42,1,147.092211968614,147.132373329401,17.8150901161603,28.0000901161403,147.112313465686,1,"1_1",3245.33701983316,3213.35019978609,1462.41590036337
"CP010836","hmgu",54,1,257.941386984622,257.987333350402,26.1020901161203,33.6820901161403,257.964380221884,1,"1_1",817.607702492296,814.74370249228,442.040379452237
"CP010857","hmgu",66,1,318.980572740234,319.021859390735,26.1020901161203,34.3540901161403,319.000986799169,1,"1_1",1366.3434509756,1362.80011764225,708.993590985989
"CP010900","hmgu",9,1,102.034122894418,102.074447952094,28.3040901161203,36.3851364993837,102.054267068722,1,"1_1",389.685691037897,375.134334092871,145.621501733124
"CP010906","cembio",71,1,338.321054094585,338.363015625138,627.958351201123,646.847351201122,338.341953663442,1,"1_1",46822.2050557421,35519.5940091479,6171.64306640625
"CP010909","hmgu",50,1,240.966989742108,241.007207176551,26.1020901161203,37.1470567768863,240.987139829755,1,"1_1",28363.7869041129,28357.4518041129,12915.2888898599
"CP010910","cembio",73,1,341.244102663461,341.286006254948,502.266012927657,514.509784126037,341.265588866728,1,"1_1",104424.92249029,104041.039528745,24103.521484375
"CP010911","hmgu",67,1,320.057964312509,320.098690897973,25.3990901161603,37.1470567768863,320.078338710611,1,"1_1",2528.27372753855,2452.87606297833,838.084773858802
"CP010919","hmgu",25,1,110.050420249642,110.09083679869,18.4280901161203,28.6800901161203,110.07072035872,1,"1_1",3166.52451356986,3121.2079924797,1519.49674645847
"CP010938","hmgu",62,1,300.07241661744,300.114418179541,26.1020901161203,39.3202449602809,300.093432564694,1,"1_1",1961.40459001182,1847.78566049299,370.496705104472
"CP010952","hmgu",52,1,251.074358293996,251.115778643572,26.1020901161203,40.0324118750598,251.095227886343,1,"1_1",2860.46295553147,2759.1300053816,607.366646581126
"CP010956","cembio",3,1,393.27728696121,393.318150187621,610.359951201103,626.541951201131,393.29775972125,1,"1_1",219702.811160935,214093.896717567,22075.28515625
"CP010957","hmgu",21,1,490.098027748229,490.138616686213,20.4540901161403,30.8060901161603,490.118368062464,1,"1_1",32409.7695341188,32398.1047005387,15212.1097427579
"CP010986","cembio",7,1,424.342920665509,424.384083037631,495.393483568519,513.136814222646,424.363586807261,1,"1_1",336402.01137819,329867.603704499,89096.359375
"CP010989","hmgu",59,1,84.938478458641,84.9790397224655,24.6800901161203,32.3040901161203,84.9587872005508,1,"1_1",2153.1884539895,1963.07803519742,1087.24324593221
"CP010993","hmgu",64,1,309.073696198133,309.113921493861,31.0230901161403,41.5454503068615,309.093765126706,1,"1_1",20890.2908831882,20857.5418369448,8869.994893167
"CP010994","hmgu",65,1,310.068177905672,310.109608244444,31.6960901161603,41.5454503068615,310.08883697192,1,"1_1",9912.88020030454,9907.05620030458,4215.46767850175
"CP010998","cembio",10,1,443.313780077618,443.355449366947,524.254269090875,541.315400506032,443.334695052971,1,"1_1",241153.131219309,237566.164638437,57217.578125
"CP011006","hmgu",34,1,586.063083220267,586.103495285348,33.8565241374525,41.5454503068615,586.083409489151,1,"1_1",5670.79376363706,5667.84256363707,4470.46158667862
"CP011022","hmgu",20,1,489.095005285914,489.135380723603,19.0530901161403,30.8060901161603,489.115234144744,1,"1_1",178406.442914085,178322.375073699,83861.8275458089
"CP011027","hmgu",61,1,299.078777268714,299.119933972064,26.1020901161203,43.4358121216613,299.099349082181,1,"1_1",5181.21463174723,4860.44293314562,762.377168540422
"CP011030","hmgu",18,1,482.110799471541,482.15537158812,35.3202449602809,44.9310572324665,482.132219882277,1,"1_1",555.070759604404,547.947009260343,199.232942122219
"CP011031","hmgu",45,1,161.057791357425,161.099294243607,36.0324118750598,47.6487121857469,161.078402291598,1,"1_1",725.190418124842,706.729316367709,208.497638621505
"CP011034","hmgu",48,1,227.092962082153,227.133612584011,24.6800901161203,36.3851364993837,227.113459548278,1,"1_1",29351.1391961493,29266.9697602866,10144.3207069553
"CP011035","cembio",12,1,468.36887722238,468.409907498164,487.841495550131,511.076608950777,468.389650552254,1,"1_1",352346.303985332,343002.286667751,94539.96875
"CP011041","cembio",19,1,482.385048632829,482.425991254659,519.441883021637,548.877951568598,482.405705834035,1,"1_1",1086672.90748114,1078089.13745069,207301.484375
"CP011046","hmgu",43,1,148.054708285648,148.095247307515,36.0324118750598,46.2229485018231,148.074890582563,1,"1_1",1246.58128604293,1241.01061937627,375.492724633786
"CP011054","hmgu",5,1,401.122934534568,401.164233708723,26.1020901161203,36.3851364993837,401.1435518867,1,"1_1",11720.7988490731,11502.5381669165,3203.02509268174
"CP011057","cembio",24,1,512.395258452997,512.436473030346,492.645876189376,509.702099803156,512.415819656181,1,"1_1",274535.861152519,270284.263075457,72509.0546875
"CP011059","hmgu",44,1,160.055106455067,160.095277339391,35.3202449602809,47.6487121857469,160.075191027139,1,"1_1",5476.15692548658,5467.9529779559,1539.05744199964
"CP011063","cembio",27,1,526.411154757496,526.451877380474,520.129309261305,546.127359749301,526.431608762107,1,"1_1",815637.56114525,798959.984844607,161087.484375
"CP011063","hmgu",47,1,205.04839540889,205.088726759603,35.3202449602809,49.0188103564381,205.068528621912,1,"1_1",15684.5200602271,15658.7897536364,4378.88162722413
"CP011065","cembio",28,1,527.413729407087,527.455239044144,520.816940898644,537.189321557494,527.434827933378,1,"1_1",190525.089329579,187834.031871334,46311.79296875
"CP011074","cembio",29,1,556.420236944722,556.462319345557,491.959124832428,506.95349805233,556.441864409556,1,"1_1",191926.463528995,186883.84837767,53515.796875
"CP011075","cembio",30,1,557.423858856303,557.466738780838,494.020041403725,508.327573971232,557.445142564749,1,"1_1",63602.1681673095,61894.5840577252,15189.48046875
"CP011076","hmgu",63,1,308.070901517916,308.11106454624,31.0230901161403,46.2229485018231,308.090971184497,1,"1_1",150696.150532159,150417.328754366,63768.0338576758
"CP011080","hmgu",23,1,507.032052891555,507.07492657513,42.2229485018231,51.4145181654891,507.053654791237,1,"1_1",1067.32976236418,1062.74913736418,291.504788942837
"CP011082","hmgu",72,1,340.042389850302,340.083111665243,40.9310572324665,52.0800526960437,340.062769230067,1,"1_1",2569.77257761399,2517.01738802512,643.012621381033
"CP011085","hmgu",16,1,472.085649781593,472.126401930067,41.5472065320553,52.0800526960437,472.106147169705,1,"1_1",2384.85464182368,2378.96684182369,597.83704688148
"CP011087","hmgu",14,1,470.088098324954,470.128417900986,38.2335805954877,54.0238977676946,470.108214636014,1,"1_1",22077.2140621435,22065.961006588,5406.41531100459
"CP011088","hmgu",15,1,471.083193400008,471.123753039247,37.5454503068615,56.1060944201495,471.103603290053,1,"1_1",14242.7499405018,14180.6955294538,3420.72037285338
"CP011091","cembio",36,1,600.446958321671,600.488733370515,491.273077856831,505.578510512116,600.467945222613,1,"1_1",111287.75060039,109594.731865555,30541.669921875
"CP011093","cembio",37,1,614.463225956725,614.504153086637,516.006139214192,542.002185163008,614.483706855415,1,"1_1",301925.744026532,295138.890184299,55530.45703125
"CP011093","hmgu",46,1,204.045100917322,204.085293194054,34.5754027484046,56.1060944201495,204.065199979007,1,"1_1",120930.839270919,120719.185972327,35445.04926804
"CP011096","hmgu",1,1,379.957584557885,379.999380107124,48.0800526960437,55.4025657542058,379.978934732609,1,"1_1",580.623369261026,577.93936926101,284.140592335339
"CP011099","cembio",38,1,628.477435432148,628.520347507238,544.190207584215,558.508529971996,628.49943020139,1,"1_1",156468.24350048,153192.609915777,37195.1328125
"CP011100","cembio",40,1,644.470910518892,644.515807811875,489.899677344733,504.204499458043,644.493942484969,1,"1_1",41366.3517149414,39376.2895899326,10752.814453125
"CP011110","hmgu",60,1,298.076422376582,298.116779512772,24.6800901161203,46.2229485018231,298.096603264213,1,"1_1",31656.4346637244,28936.7936831383,4767.52538067136
"CP011122","hmgu",4,1,399.124538598252,399.164939161685,18.4280901161203,29.3990901161603,399.144717309923,1,"1_1",34727.8683600584,34579.6579547505,9854.1459693658
"CP011125","hmgu",13,1,469.085358637877,469.125872283539,36.826473268466,57.3583581184763,469.105656212583,1,"1_1",109429.371494171,109268.674378451,25105.6416373499
"CP011132","hmgu",76,1,377.942694095916,377.985010697998,85.8178103444991,95.9153366170109,377.964289639976,1,"1_1",526.206140517574,514.723931407991,147.5493928589
"CP011135","hmgu",74,1,348.015559924112,348.057719968576,87.0785838790669,95.9153366170109,348.036362860835,1,"1_1",568.36763712492,564.365637124903,190.518551410841
"CP011147","hmgu",57,1,283.020685839198,283.061881518551,86.5022102997039,96.5432083741474,283.041332756771,1,"1_1",1164.18305617678,1157.77435732106,318.530111484398
"CP011150","hmgu",69,1,327.027643904097,327.069449086101,84.6209352984434,96.5432083741474,327.048638656887,1,"1_1",1668.30460934928,1661.21327601591,370.035797266974
"CP011228","cembio",837,2,230.869544692685,230.915601518099,19.2048382407951,27.2658382407751,230.891213056785,1,"1_2",3221.91393002197,3115.94517516114,1808.48046875
"CP011295","cembio",840,2,84.9392768058844,84.9806275950537,17.1748382407551,29.2820828283356,84.9596122171419,1,"1_2",55930.2003702588,49062.1151127301,23302.3828125
"CP011344","hmgu",2,1,393.189146425733,393.230562743694,206.329180466129,216.092988453173,393.210004042408,1,"1_1",1642.6405487062,1637.33835740981,539.774079985602
"CP011363","hmgu",32,1,564.338558208138,564.379315954736,234.064402580014,241.481153733883,564.358828276661,1,"1_1",1662.11334740349,1659.4213474035,1017.90322484735
"CP011364","hmgu",33,1,569.294401588094,569.33485292286,234.064402580014,241.481153733883,569.314510769188,1,"1_1",1099.79437643062,1097.10237643063,657.558360243547
"CP011405","cembio",819,2,812.145824664792,812.187898210614,21.9118382407551,29.9493845890243,812.166374289616,1,"1_2",43637.5455219447,43634.161355278,28725.390625
"CP011427","cembio",855,2,361.994452352811,362.041598783937,21.9118382407551,30.6162464651302,362.015195335263,1,"1_2",26073.8188585903,26025.0241050129,18449.705078125
"CP011483","hmgu",55,1,261.088996990376,261.130796102237,330.387372261387,339.224059170117,261.109756990131,1,"1_1",674.482367646207,648.614635700655,311.164172193673
"CP011556","cembio",803,2,577.038927826282,577.084845339475,24.6151521051409,32.6161068682953,577.063357766181,1,"1_2",7760.85265582523,7757.46848915858,3236.912109375
"CP011700","cembio",805,2,591.024839463173,591.075711014477,23.9424382407711,34.6176976529635,591.053615415479,1,"1_2",28011.9550460491,27955.8480887362,12257.521484375
"CP011829","cembio",792,2,390.050794468579,390.094204276725,25.9493845890243,35.9522823084987,390.072962468064,1,"1_2",16702.95474142,16697.5405191978,7847.81591796875
"CP011853","cembio",839,2,84.0604422331239,84.101778509816,21.9118382407551,36.619480274755,84.080860171392,1,"1_2",104257.915661898,101949.740562872,49143.03125
"CP011898","cembio",798,2,542.047214681927,542.092944413212,23.2658382407751,32.6161068682953,542.068668702981,1,"1_2",20778.2412088394,20680.6868272451,10713.9853515625
"CP011936","cembio",834,2,211.048585657304,211.090360597415,23.9424382407711,37.9527813665866,211.069306743181,1,"1_2",305890.633000195,305752.969271558,98160.359375
"CP011947","cembio",817,2,698.08342924993,698.125175172113,23.9424382407711,37.9527813665866,698.104444132841,1,"1_2",28583.6025827637,28514.3115530428,11889.4443359375
"CP011954","hmgu",75,1,354.264508016774,354.304912018774,421.802529232292,433.408475888327,354.28481477474,1,"1_1",16981.2619885194,16974.3828976103,7612.13476959881
"CP011972","cembio",813,2,128.992538507207,129.03331060777,23.9424382407711,39.2870276675368,129.012964976395,1,"1_2",39269.6136217723,38964.8467058863,7879.84326171875
"CP011994","cembio",838,2,84.0239072005978,84.0646554890198,23.2658382407751,34.6176976529635,84.0443873036319,1,"1_2",67496.2438141238,66745.9703588439,18466.2890625
"CP012005","hmgu",68,1,326.356415590238,326.39729621917,449.700106441386,457.672101715729,326.376889860429,1,"1_1",1023.6260260598,1020.31185939315,505.038622749629
"CP012010","cembio",814,2,662.980785943154,663.034227157854,23.9424382407711,33.9502811721311,663.004094414672,1,"1_2",13847.388104035,13649.9931507254,4822.67236328125
"CP012017","cembio",821,2,145.966236606733,146.00724071321,23.9424382407711,40.6203750212868,145.986776697669,1,"1_2",201950.531054663,201817.061767068,42677.81640625
"CP012067","cembio",842,2,244.072570739582,244.114899768577,20.5588382407551,38.6199016224859,244.092946751115,1,"1_2",337961.320757415,337192.030894443,129478.203125
"CP012072","cembio",849,2,301.048001911078,301.090396621915,33.2856510412513,41.9549211674987,301.069901524583,1,"1_2",11036.9452708334,10955.0512798596,6772.44775390625
"CP012080","cembio",801,2,561.060884393093,561.107397570872,22.5888382407951,35.9522823084987,561.085515593262,1,"1_2",27333.5946370742,26966.7125653582,6704.3662109375
"CP012107","cembio",857,2,386.984760531199,387.032637691926,23.9424382407711,38.6199016224859,387.009105498471,1,"1_2",27097.8164391971,26710.4587015329,6509.6435546875
"CP012112","cembio",811,2,645.10662782307,645.153476763471,23.2658382407751,37.9527813665866,645.13132637846,1,"1_2",22277.1199558032,22177.9261600331,5581.5888671875
"CP012156","cembio",825,2,148.039834246334,148.080637935173,21.9118382407551,44.6241745964311,148.060427683326,1,"1_2",280717.431912279,278273.084756792,88382.484375
"CP012158","cembio",830,2,191.04625227309,191.087626350373,23.9424382407711,44.6241745964311,191.066812315809,1,"1_2",2385137.02809199,2382347.22554078,814637.75
"CP012159","hmgu",49,1,228.211054229039,228.251520106664,496.002624662049,504.879803593726,228.231241326797,1,"1_1",2861.87398251757,2736.90483534725,1370.1087789544
"CP012200","hmgu",12,1,468.367807053461,468.409079181063,506.856208973756,517.43705115117,468.388433039159,1,"1_1",1064.03283313837,997.400320591941,325.962679008762
"CP012208","hmgu",40,1,644.472486748855,644.514690654823,511.392236143333,521.91417270126,644.49398002512,1,"1_1",1646.1540543964,1478.38648089367,551.533884148103
"CP012209","hmgu",30,1,557.421436460853,557.465321786163,513.43705115117,521.91417270126,557.443802512772,1,"1_1",540.717721861488,497.613914338105,221.515090808924
"CP012210","hmgu",31,1,561.372787140837,561.417386864729,514.702689297047,521.91417270126,561.395406863546,1,"1_1",340.702713105991,336.503584130686,139.263043411501
"CP012212","hmgu",36,1,600.445723742871,600.488376959882,512.023014497227,525.319000251327,600.467165295559,1,"1_1",1987.19104066119,1806.77586587189,660.368238218371
"CP012229","hmgu",7,1,424.341779947758,424.382796836795,517.91417270126,527.260846748099,424.362103746428,1,"1_1",1793.156420491,1722.79906031377,646.259764758761
"CP012237","hmgu",29,1,556.420662209724,556.462361952094,513.43705115117,523.890698647483,556.441376094751,1,"1_1",1836.76428609853,1538.26842510454,530.325982230721
"CP012246","hmgu",24,1,512.393016844633,512.434776973182,514.702689297047,529.304642228779,512.414190491797,1,"1_1",2348.97155976317,1923.06316666539,646.785393912091
"CP012248","hmgu",73,1,341.240234645555,341.286103980299,519.280968358056,529.304642228779,341.263832031898,1,"1_1",1055.0923660695,975.076338477138,328.72240255428
"CP012267","hmgu",8,1,425.192996472631,425.234854616919,519.890698647483,528.624466637187,425.214314412033,1,"1_1",1580.10103725302,1387.47623772127,674.178503399196
"CP012308","hmgu",28,1,527.412887520296,527.455236360031,532.966217658968,542.426183532245,527.433629698275,1,"1_1",658.815110337801,596.274479448288,203.320639277757
"CP012310","cembio",856,2,371.016315199483,371.064862881429,23.2658382407751,38.6199016224859,371.041128900576,1,"1_2",26939.436475385,24859.4462351125,4574.53564453125
"CP012319","hmgu",51,1,251.025892799474,251.066182610776,534.326109960998,545.091985495065,251.046030076528,1,"1_1",1934.81812040291,1840.65157275997,903.218833886974
"CP012338","hmgu",10,1,443.312488765595,443.354731929276,535.677941954291,547.104450462542,443.333383524207,1,"1_1",2521.0413999655,1849.98727326661,506.935589919269
"CP012340","cembio",841,2,240.967127316215,241.00797995656,23.9424382407711,39.953189889443,240.987587252866,1,"1_2",135039.122619733,134090.296138907,20078.126953125
"CP012343","hmgu",27,1,526.409755137155,526.450565826993,529.813289869193,543.745126689299,526.430275950595,1,"1_1",2745.09125020428,1976.9182313875,585.782231258338
"CP012345","hmgu",19,1,482.382979253615,482.424535924166,533.604622953874,545.805454750691,482.403597445215,1,"1_1",2806.49929375341,2159.39122873791,586.085070656239
"CP012346","hmgu",37,1,614.46166414335,614.504445712579,529.221768606067,539.677941954291,614.483204911881,1,"1_1",2523.63405239297,1698.79486210746,676.951494989885
"CP012360","hmgu",53,1,256.242527216086,256.282842274158,550.108581122793,562.816851081586,256.262687087285,1,"1_1",5663.57758068259,5498.19009104366,2494.44468669267
"CP012388","cembio",800,2,560.058388155038,560.100607648273,22.5888382407951,43.2888215068326,560.079366759148,1,"1_2",123741.26747511,121668.191626424,19324.83203125
"CP012394","hmgu",39,1,629.478903054177,629.523268304208,563.488628500795,571.010989163899,629.500445249587,1,"1_1",500.428687508968,496.766329228244,304.151116433849
"CP012395","cembio",822,2,146.039074594097,146.08043474698,47.969769688566,66.671426386033,146.059920450931,1,"1_2",79335.9378590532,75584.644061519,17291.6796875
"CP012395","hmgu",41,1,672.503247569992,672.546051474198,560.128763986218,571.010989163899,672.52427779018,1,"1_1",1561.4117401659,1376.50822650637,404.687343201755
"CP012396","cembio",831,2,193.047897873902,193.089467279477,38.6223138988645,51.969769688566,193.06883254563,1,"1_2",67425.5495909433,66895.1824322465,28388.1328125
"CP012414","cembio",806,2,594.163373703727,594.205378771292,59.9959768941711,68.0080896916287,594.184707492563,1,"1_2",3483.16854773524,3479.78438106859,1985.55859375
"CP012420","hmgu",38,1,628.477133203668,628.518315130889,562.781791619035,571.68732956491,628.497894192584,1,"1_1",1307.15420107687,1205.9465953344,457.155907025572
"CP012427","cembio",851,2,309.067561991522,309.11156594648,59.3284503678439,69.3454300063159,309.088747690831,1,"1_2",8047.89466236976,7847.5354988166,2538.36743164062
"CP012436","cembio",815,2,666.096188209215,666.149627819264,21.9118382407551,35.9522823084987,666.124401484048,1,"1_2",73430.8478797852,72261.5876859375,14456.7900390625
"CP012442","cembio",828,2,155.043797127072,155.084710554304,51.3098430365613,72.0193766044409,155.064235227852,1,"1_2",90004.5571417558,80234.3431437027,18977.900390625
"CP012456","cembio",846,2,269.104496619255,269.147036900169,20.5588382407551,43.2888215068326,269.124798124475,1,"1_2",10671851.3358624,10668667.8913055,4769115
"CP012459","cembio",794,2,112.030350694034,112.071016310801,48.6379424739795,76.6993600127034,112.050627248323,1,"1_2",236541.2325125,232328.660872201,49349.54296875
"CP012463","cembio",827,2,154.040970616988,154.081418565144,47.3026033509384,78.0372577255848,154.061211203811,1,"1_2",1374749.83314604,1369848.62862119,293903.75
"CP012489","cembio",852,2,324.039119413717,324.080181778721,21.9118382407551,42.6223138988645,324.059658058113,1,"1_2",1212722.5972171,1209230.84312078,448066.9375
"CP012533","hmgu",17,1,480.361083665075,480.412529847632,597.001394401066,604.526994401102,480.387449013024,1,"1_1",417.788431755693,393.500012237318,200.64342798205
"CP012560","cembio",823,2,147.042967389333,147.08443051094,107.504341534871,122.89742950963,147.063373534022,1,"1_2",23327.0243626853,23209.8900564261,3962.62646484375
"CP012568","cembio",820,2,143.052024659116,143.093224302749,101.476049960257,123.567026164084,143.072636819818,1,"1_2",48655.4652346327,48423.3469613091,7035.92626953125
"CP012578","cembio",829,2,170.039492364184,170.080766307389,106.165098145162,124.908278663912,170.060012244121,1,"1_2",44312.4486446686,44297.5596446686,7648.587890625
"CP012580","cembio",836,2,227.058191604309,227.099799336019,108.844674492353,124.908278663912,227.078917136397,1,"1_2",20240.8023031552,20228.6203031551,4316.654296875
"CP012581","cembio",818,2,132.060272694261,132.101446245836,99.467390267529,125.5789441226,132.080798722371,1,"1_2",142374.266992145,141965.713686936,20715.8828125
"CP012588","cembio",833,2,206.079929246532,206.120581657621,96.1194475856984,130.94281932084,206.10039055527,1,"1_2",1129332.19887614,1126124.43249618,163052.703125
"CP012611","hmgu",58,1,284.273253171611,284.314855906787,599.05239440107,610.905994401098,284.29366718161,1,"1_1",3994.23060622477,3887.35468581561,1327.23177449268
"CP012623","cembio",835,2,217.07733985738,217.122047339155,164.31998139679,176.344506875478,217.097832967959,1,"1_2",43995.8120690985,43794.5607353277,14770.5673828125
"CP012661","cembio",832,2,205.076858632963,205.117725208426,94.7810317144771,135.629411048856,205.097332372506,1,"1_2",9566608.09360797,9557700.91467624,1407226.125
"CP012669","cembio",848,2,296.07636474492,296.118480249041,168.329322242701,187.09072308417,296.09717207453,1,"1_2",38714.3009823956,38433.1042268785,12379.146484375
"CP012686","hmgu",6,1,411.284439345063,411.33367274519,599.806394401066,609.417794401094,411.308527125922,1,"1_1",881.302991280356,874.970366280333,248.390458152937
"CP012743","cembio",824,2,148.029948312337,148.071920112583,200.723925302683,208.146427308909,148.050755660056,1,"1_2",4382.91763945314,4150.37885694059,2966.1259765625
"CP012861","hmgu",3,1,393.275978172217,393.317067050228,630.292794401062,644.396994401078,393.296716884605,1,"1_1",38827.7299231176,37502.8496161288,17466.0989942798
"CP012983","hmgu",70,1,328.984343370349,329.02474210564,384.118258935508,401.801124368228,329.00449381684,1,"1_1",44094.5457283987,41831.3444330237,13431.7855388938
"CP012986","hmgu",71,1,338.32058903395,338.361217169649,642.26259440107,654.39259440107,338.340957954936,1,"1_1",85566.2424410233,84660.1717162442,41422.8575488678
"CP012999","hmgu",855,2,361.993694924346,362.034314983191,22.203032578563,30.323032578523,362.01403838315,1,"1_2",1423.22374270256,1419.79040936926,908.210329532386
"CP013001","hmgu",819,2,812.14480876807,812.186221321692,22.203032578563,30.323032578523,812.165881855471,1,"1_2",1985.51307256242,1982.07973922912,1474.86618037437
"CP013002","hmgu",839,2,84.0599821936412,84.1001415216273,22.900032578523,30.323032578523,84.080078754251,1,"1_2",1190.83316023245,1188.09476023245,666.882725149132
"CP013005","hmgu",842,2,244.071924808187,244.112542724397,22.900032578523,30.323032578523,244.092027449626,1,"1_2",925.935990103231,923.197590103231,686.993042477175
"CP013010","hmgu",852,2,324.038087203621,324.07851200116,22.203032578563,31.679032578523,324.058372151236,1,"1_2",11851.5654501163,11846.7739501163,6634.99984928324
"CP013016","cembio",812,2,652.389317512375,652.43339226185,226.114606111167,237.662180964436,652.411252836102,1,"1_2",19390.4682956697,19365.3952586472,9804.9140625
"CP013039","hmgu",821,2,145.966572343862,146.007547348687,26.990032578543,37.2354192929625,145.986995309765,1,"1_2",1914.83125262514,1902.24707239938,761.295542974838
"CP013049","hmgu",837,2,230.868240534409,230.90995809981,26.323032578523,37.990724042951,230.889296238372,1,"1_2",1068.33772600663,1037.39559863943,284.678078015155
"CP013057","hmgu",813,2,128.99218954809,129.032543438888,26.990032578543,38.6547170953218,129.012444214968,1,"1_2",8170.17363654824,8163.12454563916,3370.71806178581
"CP013058","cembio",802,2,564.336610146035,564.379229582996,215.811229790659,230.801418889857,564.358735658562,1,"1_2",100751.713957614,100188.621384506,41425.0390625
"CP013093","hmgu",841,2,240.966657564067,241.007001711414,26.990032578543,39.3641902937893,240.986886155713,1,"1_2",53863.6879403273,53855.9466903273,19935.1529314242
"CP013096","cembio",808,2,608.362727598782,608.4062194658,221.30742696945,232.860360519606,608.384882311986,1,"1_2",73807.8813292011,73273.5859893836,36327.421875
"CP013102","hmgu",840,2,84.9383350703236,84.9791390182327,25.647032578563,33.6498777853368,84.9588189060552,1,"1_2",3413.01064382615,3218.05072216717,1740.19756718461
"CP013112","hmgu",846,2,269.103685395974,269.144245212191,23.608032578523,43.5511751003628,269.124079704927,1,"1_2",77190.3809968806,77083.5838372203,41484.1322350303
"CP013127","hmgu",792,2,390.0510654148,390.092875689637,33.990724042951,41.4641294878015,390.071728011785,1,"1_2",1704.4040782304,1701.56807823041,1325.39019261438
"CP013143","hmgu",805,2,591.018140231852,591.067923564168,33.990724042951,41.4641294878015,591.044952411587,1,"1_2",903.190418437223,900.354418437239,527.634389448201
"CP013166","hmgu",803,2,577.037819285195,577.07914746053,34.6547170953218,42.8889665822354,577.058486007876,1,"1_2",1393.81188488095,1390.28438488095,777.267108880255
"CP013174","hmgu",814,2,662.981977262416,663.030812994949,33.990724042951,42.2435113684223,663.004761867176,1,"1_2",1195.60715126534,1192.05298459869,576.992739025201
"CP013175","hmgu",815,2,666.099614593451,666.14069094719,34.6547170953218,42.2435113684223,666.12006337391,1,"1_2",2134.20317552295,2131.37117552295,1340.24472885175
"CP013180","hmgu",825,2,148.039315059107,148.079873242399,33.990724042951,44.9277389792488,148.059543791731,1,"1_2",2187.87202756898,2143.77095945197,929.92128357529
"CP013181","hmgu",830,2,191.045260449715,191.085539708602,29.6498777853368,42.8889665822354,191.065416935063,1,"1_2",3974.48081671494,3910.07929056296,1685.10807704788
"CP013182","hmgu",834,2,211.047873972927,211.088276461086,29.6498777853368,42.8889665822354,211.068178504961,1,"1_2",32135.7592804556,32124.6042489043,14201.2816701898
"CP013185","hmgu",857,2,386.979464420774,387.026439249879,31.7937953548985,44.2932065429117,387.001927012299,1,"1_2",1462.89494638908,1429.70075965936,483.46389217094
"CP013187","hmgu",801,2,561.061869431084,561.108385894007,34.6547170953218,42.8889665822354,561.084033115378,1,"1_2",1855.06272353345,1851.53522353345,1015.99105069357
"CP013190","hmgu",811,2,645.108827119092,645.152618577981,35.3641902937893,42.8889665822354,645.131115906525,1,"1_2",927.212591264549,924.378991264565,680.93994708363
"CP013191","hmgu",817,2,698.083585364212,698.124551499399,35.3641902937893,42.8889665822354,698.103914010533,1,"1_2",3949.83318167008,3946.9995816701,3652.75604086898
"CP013193","hmgu",838,2,84.0235803421251,84.0638159843597,30.3562511218254,43.5511751003628,84.0437083059266,1,"1_2",2499.90582056362,2448.76573087047,997.043053073372
"CP013203","hmgu",856,2,371.013174585475,371.055792257773,33.990724042951,44.9277389792488,371.034774957453,1,"1_2",2981.16238460713,2942.6997816779,1471.52701999234
"CP013205","hmgu",798,2,542.04608581494,542.088350565379,33.2354192929625,44.2932065429117,542.067276735526,1,"1_2",5428.98831784813,5324.88719153532,2583.7963227849
"CP013211","hmgu",849,2,301.049505771685,301.090511703384,38.2435113684223,46.2680463000662,301.069943702633,1,"1_2",724.980766212914,721.547432879564,370.969544197948
"CP013212","hmgu",800,2,560.05440530824,560.099912665485,34.6547170953218,46.9082711747375,560.077673774439,1,"1_2",3714.64050670428,3463.83956766254,1620.85850767849
"CP013227","hmgu",831,2,193.047455786255,193.088225168922,49.4020285068494,59.2938322398035,193.067899725713,1,"1_2",1675.95739868658,1670.63473201991,614.456702832375
"CP013228","hmgu",822,2,146.039172395478,146.079424163404,49.4020285068494,61.2260854788621,146.059312970935,1,"1_2",4348.46586108388,4306.23964360647,1447.76072629655
