"mixture","lab","polarity","compound","adduct","source","areaUnderTic","xicFwhm","maxIntensity","apex_rt","snr","baseline","noise","n_scans_in_shape","prior_kind","detection"
"2.1","icl","pos","L-leucine","[M + H]+","consensus",590.777949564862,2.96999931336,161,58.79099965098,7.13836053779397,34,17.7912,3,"consensus","detected"
"2.1","icl","pos","L-phenylalanine","[M + H]+","consensus",3472817.48053461,42.33899831772,237168,92.67800331114,44.6324231847032,258.299560546875,5308.01788330078,5,"consensus","detected"
"2.1","icl","pos","L-phenylalanine","[M + Na]+","consensus",3668139.54133449,42.33899831772,237168,92.67800331114,44.6455966703545,244.477661132812,5306.7612487793,5,"consensus","detected"
"2.1","icl","pos","dopamine","[M + H]+","consensus",21053.5813207948,13.47700059414,1206.9267578125,32.95199990274,139.878334962883,22,8.47112426757812,4,"consensus","detected"
"2.1","icl","pos","ethylmalonic acid","[M + H]+","consensus",NA,NA,NA,124.9630022049,4.72143531633617,25,7.413,4,"consensus","below_detection"
"2.1","icl","pos","ethylmalonic acid","[M + Na]+","consensus",378.036558977737,4.17200088498001,130,122.90499687192,12.0284185439993,23,8.8956,3,"consensus","detected"
"2.1","icl","pos","methylmalonic acid","[M + Na]+","consensus",NA,NA,NA,99.53199863436,2.55265148520926,33.5697860717773,25.6322550521851,4,"consensus","below_detection"
"2.1","icl","pos","pyridoxamine","[M + H]+","consensus",363302.804637362,1.37000083926,185543.625,21.53100013734,4903.74013783308,100,37.8167724609375,5,"consensus","detected"
"2.1","icl","pos","pyridoxamine","[M + Na]+","consensus",15056.9348754903,0.684998631479999,11252.109375,22.4440008402,909.66736170151,23.5104522705078,12.3436317443848,5,"consensus","detected"
"2.1","icl","pos","tricaproin","[M + H]+","consensus",309946.707302058,19.88903045658,1830.8134765625,574.33702468872,20.7810341781497,129.37548828125,81.8745580078125,4,"consensus","detected"
"2.10","icl","pos","(5-hydroxyindol-3-yl)acetic acid","[M + H]+","consensus",962177.208579924,18.52699756626,1168.5029296875,158.81299495698,128.583467672977,24.6758346557617,8.8956,3,"consensus","detected"
"2.10","icl","pos","(5-hydroxyindol-3-yl)acetic acid","[M + K]+","consensus",1102.18613199271,6.85199260709999,249.781616210938,167.49499797822,22.5600759364871,20,10.1853210449219,3,"consensus","detected"
"2.10","icl","pos","(S)-2-hydroxy-4-methylpentanoic acid","[M + H]+","consensus",241.603686837535,1.3700008392,284.0703125,219.92400169374,11.2398892391374,38.1625061035156,21.8781343093872,3,"consensus","detected"
"2.10","icl","pos","2-hydroxy-2-methylbutyric acid","[M + Na]+","consensus",522.806332081548,4.79799270629999,112.94140625,234.10200119016,7.03631158919543,27,12.2139852905273,2,"consensus","detected"
"2.10","icl","pos","3-methoxytyramine","[M + H]+","consensus",38113.7754898251,18.2799983025,2977.6171875,44.1519999504,290.73514080331,20,10.172891998291,5,"consensus","detected"
"2.10","icl","pos","4-hydroxy-L-proline","[M + H]+","consensus",810859.415397154,10.7359993458,8389.2265625,30.89699864388,839.690817906658,23.2776260375977,9.96313018798828,5,"consensus","detected"
"2.10","icl","pos","4-hydroxy-L-proline","[M + Na]+","consensus",17545.8258666632,8.22399795054,352.228759765625,30.66799879074,46.1751847028511,21,7.17330665588379,5,"consensus","detected"
"2.10","icl","pos","7,9-dihydro-1H-purine-2,6,8(3H)-trione","[M + H]+","consensus",46264.722790195,0.228999853139999,34605.46875,26.55700027944,559.304110903603,82.46240234375,61.7249286651611,3,"consensus","detected"
"2.10","icl","pos","L-pipecolic acid","[M + H]+","consensus",216006.945245223,3.65499794484,33269.8125,28.61299932006,2479.52176800247,29.2670822143555,13.4060308914185,4,"consensus","detected"
"2.10","icl","pos","N-isovalerylglycine","[M + H]+","consensus",730.299985822616,8.45699787138001,127.005493164062,131.6000032425,5.66770706202169,32.2736511230469,16.7143151550293,5,"consensus","detected"
"2.10","icl","pos","N-isovalerylglycine","[M + Na]+","consensus",NA,NA,NA,154.23099517824,0.907429105191616,82.234130859375,110.872583007812,3,"consensus","below_detection"
"2.10","icl","pos","alpha-D-mannose","[M + Na]+","consensus",2574.95456158478,21.77599668498,212.41357421875,75.06400108338,14.7674416702267,26.3127975463867,12.6021,3,"consensus","detected"
"2.10","icl","pos","glycinamide","[M + H]+","consensus",5022.74507922474,10.0520002842,96.9241943359375,31.3540005684,5.55895400090416,20.0716552734375,13.825,2,"consensus","detected"
"2.10","icl","pos","glycinamide","[M + Na]+","consensus",19895.0876327851,29.92999970916,314.60205078125,29.29799973966,49.8452129335711,19,5.9304,4,"consensus","detected"
"2.10","icl","pos","quinolinic acid","[M + H]+","consensus",12840.8637731035,34.72800135612,531.10205078125,50.54700136182,12.1215375862309,46.295166015625,39.9954940795898,4,"consensus","detected"
"2.10","icl","pos","trans-urocanic acid","[M + H]+","consensus",5072070.06310773,13.71299922462,17707.09375,35.23699879644,411.484603141048,68.522216796875,42.8656902313232,5,"consensus","detected"
"2.10","icl","pos","uracil","[M + H]+","consensus",2702.78271431267,11.655998826,537,26.55700027944,195.933077128493,22,2.62844848632812,2,"consensus","detected"
"2.2","icl","pos","2-oxobutanoic acid","[M + H]+","consensus",2462.55561747136,32.22199916838,175,95.64899682996,52.1757577390741,21,2.95156230926514,3,"consensus","detected"
"2.2","icl","pos","2-oxobutanoic acid","[M + K]+","consensus",316.424826862071,0.68600177766001,359.38671875,109.81500148776,7.84811264556965,70.8954162597656,36.7593223388672,2,"consensus","detected"
"2.2","icl","pos","3,3',5-triiodo-L-thyronine","[M + H]+","consensus",10090796.543095,46.44301414488,1537.755859375,308.18799018858,28.716135962194,77,50.868816796875,5,"consensus","detected"
"2.2","icl","pos","3-iodo-L-tyrosine","[M + H]+","consensus",2647902.84701898,51.93599939346,527.59130859375,116.90299987794,5.22750958137159,105.544494628906,80.7357322631836,4,"consensus","detected"
"2.2","icl","pos","5-methoxysalicylic acid","[M + H]+","consensus",8234.88611467731,1.37100219726003,3147.7421875,238.60699653624,193.434238787952,30.6532135009766,16.1144634658813,5,"consensus","detected"
"2.2","icl","pos","5-oxo-L-proline","[M + H]+","consensus",44993.1500674066,6.1680006981,7751.3046875,32.2699999809,528.948633085896,30.8447723388672,14.5958594696045,5,"consensus","detected"
"2.2","icl","pos","L-methionine","[M + H]+","consensus",109153.756920248,7.08199918272,5520.50390625,31.12800121308,244.569973780767,36.0877380371094,22.424732208252,5,"consensus","detected"
"2.2","icl","pos","N,N-dimethyl-beta-alanine","[M + H]+","consensus",1547.80330786363,1.37100219726,328.1357421875,207.98000335692,10.7448142223148,42.9344482421875,26.5431572891235,3,"consensus","detected"
"2.2","icl","pos","N,N-dimethyl-beta-alanine","[M + Na]+","consensus",4602.50327432359,7.38099575039999,732.4970703125,181.9339942932,10.550010609209,84,61.4688548034668,4,"consensus","detected"
"2.2","icl","pos","N-acetyl-L-phenylalanine","[M + H]+","consensus",NA,NA,NA,259.6800041199,4.03223857636993,52.1753540039062,56.8385173797607,4,"consensus","below_detection"
"2.2","icl","pos","N-acetyl-L-phenylalanine","[M + Na]+","consensus",1761.22506193669,1.14200592036002,919.57177734375,241.40599250796,37.9381509510326,32.195671081543,23.3900726318359,3,"consensus","detected"
"2.2","icl","pos","N-acetyl-L-proline","[M + H]+","consensus",NA,NA,NA,75.76199769972,0.741711346791654,110.207305908203,2033.9545211792,5,"consensus","below_detection"
"2.2","icl","pos","alloxanthine","[M + H]+","consensus",24988.904967289,2.52699851994,5487.6875,34.79799985884,682.68540763855,26.2042388916016,8,5,"consensus","detected"
"2.2","icl","pos","biotin","[M + H]+","consensus",4938802.29313543,1.88499927522,1502482,180.84799289706,40732.2805421759,52.8344116210938,36.88546640625,4,"consensus","detected"
"2.2","icl","pos","biotin","[M + Na]+","consensus",1117.86271206531,5.71600914006001,253.24658203125,191.30500316622,13.5053934875919,27,16.7523132324219,3,"consensus","detected"
"2.2","icl","pos","corticosterone","[M + H]+","consensus",11287417.6365506,11.19300842286,6629.95703125,310.9289932251,144.588939944546,95.246337890625,45.1950937316895,5,"consensus","detected"
"2.2","icl","pos","kynurenic acid","[M + H]+","consensus",13796769.1456484,46.46100282672,40593.21875,148.73600006106,228.563347725322,313.240600585938,176.23113482666,5,"consensus","detected"
"2.2","icl","pos","kynurenic acid","[M + Na]+","consensus",13797352.1927523,46.46100282672,40593.21875,148.73600006106,222.261682037948,318.098999023438,181.205862304687,5,"consensus","detected"
"2.2","icl","pos","trans-3-coumaric acid","[M + H]+","consensus",4028.09079802732,0.685000419600016,1294.490234375,230.84000587464,80.6048222551886,28.1608123779297,15.7103432098389,5,"consensus","detected"
"2.2","icl","pos","trans-3-coumaric acid","[M + Na]+","consensus",NA,NA,NA,255.34000396728,31.4017918085842,24,9.21816177368164,1,"consensus","below_detection"
"2.2","icl","pos","tyramine","[M + H]+","consensus",NA,NA,NA,81.01700305938,1.62445719233832,39.3458862304688,49.008821105957,3,"consensus","below_detection"
"2.2","icl","pos","tyramine","[M + Na]+","consensus",NA,NA,NA,69.82400178912,14.6569792731988,26,15.4608345031738,1,"consensus","below_detection"
"2.3","icl","pos","(R)-adrenaline","[M + H]+","consensus",113883.381089629,2.75500059132,32133.140625,24.2599993944,3106.16050360708,25.0278472900391,10.3369136077881,4,"consensus","detected"
"2.3","icl","pos","2'-deoxyinosine","[M + H]+","consensus",226257.84143712,15.57900130746,14069.4453125,40.99399924278,1175.18782052361,27.2919998168945,11.9488587844849,5,"consensus","detected"
"2.3","icl","pos","2'-deoxyinosine","[M + K]+","consensus",87226.2192912062,15.12199938294,10155.9453125,39.62300062182,682.985654424659,30,14.826,5,"consensus","detected"
"2.3","icl","pos","2'-deoxyinosine","[M + Na]+","consensus",224945.138294969,15.57900130746,14069.4453125,40.99399924278,1203.40483641486,26.5,11.66934425354,5,"consensus","detected"
"2.3","icl","pos","2'-deoxyuridine","[M + H]+","consensus",651.907198141585,2.74099946022,252.7158203125,34.81099963188,14.3782316842374,33.60009765625,15.2394068664551,3,"consensus","detected"
"2.3","icl","pos","2'-deoxyuridine","[M + K]+","consensus",21443.0280816142,9.6240001917,3977.34765625,35.72499990462,92.5583590587406,48.7550811767578,42.4444924804687,5,"consensus","detected"
"2.3","icl","pos","2-hydroxy-3-methylbutyric acid","[M + Na]+","consensus",NA,NA,NA,129.14999485014,4.98328327909734,36.0972290039062,25.6535543060303,3,"consensus","below_detection"
"2.3","icl","pos","2-hydroxy-4-(methylthio)butanoic acid","[M + H]+","consensus",NA,NA,NA,120.4079961777,13.8197807304668,51.5120697021484,29.9591368240356,1,"consensus","below_detection"
"2.3","icl","pos","2-hydroxy-4-(methylthio)butanoic acid","[M + Na]+","consensus",202.228370367894,NA,160,137.61600494382,6.47640590506315,33.4012756347656,19.5476821899414,4,"consensus","detected"
"2.3","icl","pos","6-hydroxynicotinic acid","[M + H]+","consensus",1114478.43108062,16.4920002222,146825,40.99399924278,4773.47824986652,39.0870666503906,30.7503051757812,5,"consensus","detected"
"2.3","icl","pos","L-isoglutamine","[M + H]+","consensus",4646.77142099315,0.457000136340003,2385.2734375,27.24300026892,189.456580293837,23,12.4686798095703,4,"consensus","detected"
"2.3","icl","pos","L-isoglutamine","[M + Na]+","consensus",5443.94453058617,0.2280002832,2385.2734375,27.24300026892,176.96190157681,24,13.3434,3,"consensus","detected"
"2.3","icl","pos","L-proline","[M + H]+","consensus",89019.1055507487,22.23300039768,578.0341796875,45.12200117112,34.5230064601765,35.2796936035156,15.7215301254272,5,"consensus","detected"
"2.3","icl","pos","N-acetyl-L-leucine","[M + H]+","consensus",738.754008281218,3.88300895693999,239.669311523438,236.8830013275,5.33710238090055,84.0357055664062,29.160693359375,4,"consensus","detected"
"2.3","icl","pos","N-acetyl-L-tryptophan","[M + H]+","consensus",1639.10261307191,NA,1321.2490234375,232.54300117494,96.995445196689,27,13.3434,3,"consensus","detected"
"2.3","icl","pos","N-acetyl-L-tryptophan","[M + Na]+","consensus",1481667.92512101,28.56598377228,435.39111328125,233.0000066757,20.4852713202094,33.2242126464844,19.6320026397705,3,"consensus","detected"
"2.3","icl","pos","N-acetylserotonin","[M + H]+","consensus",2359057.2641565,21.96001052856,1060.7548828125,173.29400539398,57.9254106629317,39.2467193603516,17.6348885879517,5,"consensus","detected"
"2.3","icl","pos","N-acetylserotonin","[M + Na]+","consensus",5238733.26520051,16.70599937442,12961.5625,173.52300167082,167.467268520508,110.984100341797,76.7348659423828,5,"consensus","detected"
"2.3","icl","pos","gamma-aminobutyric acid","[M + H]+","consensus",6074.40935535223,1.8270009756,736.6611328125,25.41599929332,150.474697290198,22,4.74937744140625,3,"consensus","detected"
"2.3","icl","pos","imidazol-4-ylacetic acid","[M + H]+","consensus",312108.091761632,9.39400076868,5025.90234375,29.07100081446,211.576240952068,21.9470062255859,23.6508377075195,5,"consensus","detected"
"2.3","icl","pos","imidazol-4-ylacetic acid","[M + Na]+","consensus",308902.338782952,9.39400076868,5025.90234375,29.07100081446,111.490666069502,45.21875,44.673547744751,5,"consensus","detected"
"2.3","icl","pos","serotonin","[M + H]+","consensus",147153.674508199,21.9910007715,5531.359375,44.6649992466,341.439354844062,40.2196960449219,16.082327947998,5,"consensus","detected"
"2.3","icl","pos","taurocyamine","[M + H]+","consensus",457835.441388767,1.14199876782,216824.75,23.80299925806,11371.1815497836,33,19.0650152801514,5,"consensus","detected"
"2.3","icl","pos","trans-3-hexenedioic acid","[M + H]+","consensus",327.340420919382,2.51199960708,165.825805664062,82.00100183484,8.36808791791366,29,16.3509044128418,2,"consensus","detected"
"2.3","icl","pos","trans-3-hexenedioic acid","[M + Na]+","consensus",NA,NA,NA,81.08799934386,1.24182777792798,122.366119384766,154.102089691162,3,"consensus","below_detection"
"2.4","icl","pos","(R)-carnitine","[M + H]+","consensus",9578454.77673057,30.39699912072,6790.28515625,46.4590001106,108.625852972954,105.366271972656,61.5407723052978,5,"consensus","detected"
"2.4","icl","pos","(S)-methylsuccinic acid","[M + H]+","consensus",127.208400667957,NA,356.58642578125,107.56100177766,6.08785998998383,76.5081787109375,46.0060263427734,3,"consensus","detected"
"2.4","icl","pos","1-hexadecanoyl-sn-glycero-3-phosphocholine","[M + H]+","consensus",27978190.1024527,21.0970115661599,62176.1875,437.72300720214,61.8443735070082,1518.01806640625,980.81953125,5,"consensus","detected"
"2.4","icl","pos","1-hexadecanoyl-sn-glycero-3-phosphocholine","[M + Na]+","consensus",2140135.69041194,22.23901748658,8080.87890625,437.4950122833,60.6223321404077,223.660766601562,129.609301757813,5,"consensus","detected"
"2.4","icl","pos","2'-deoxyadenosine","[M + H]+","consensus",NA,NA,NA,69.6140027046,0.0282156667538961,71.2379150390625,3481.29036140442,2,"consensus","below_detection"
"2.4","icl","pos","2-Methyl-4-pentenoic acid","[M + H]+","consensus",5247.62339934803,1.82802200316004,2143.912109375,253.77699851988,130.020337745116,36.0454711914062,16.2118225097656,5,"consensus","detected"
"2.4","icl","pos","3-methylbut-2-enoic acid","[M + H]+","consensus",2069.79689655671,NA,327.26513671875,610.24698257448,78.8823586869429,19,3.90790972595215,3,"consensus","detected"
"2.4","icl","pos","4-guanidinobutanoic acid","[M + H]+","consensus",4415851.67884515,11.4209997654,52196.4375,32.96600103378,499.05922502103,203.113891601562,104.182672119141,5,"consensus","detected"
"2.4","icl","pos","5,6-dihydroxyindole-2-carboxylic acid","[M + H]+","consensus",NA,NA,NA,148.06500434874,0.468410358139271,62.0325622558594,327.593679428101,2,"consensus","below_detection"
"2.4","icl","pos","5,6-dimethylbenzimidazole","[M + H]+","consensus",59825707.5104814,49.42299842832,13824.9375,204.35400009156,12.9623481616334,2739.318359375,855.21689453125,5,"consensus","detected"
"2.4","icl","pos","5-methoxytryptamine","[M + H]+","consensus",11673.5320831591,1.38400554660004,4216.37890625,207.56599903104,52.4503014061618,63.9254150390625,79.1692970275879,5,"consensus","detected"
"2.4","icl","pos","Dimethyl adipate","[M + H]+","consensus",3445054.19410396,3.44000816345999,549205.5,153.33200454714,84.9287310559848,11365.484375,6332.83941650391,5,"consensus","detected"
"2.4","icl","pos","Homocysteine thiolactone","[M + H]+","consensus",3161.07831014583,1.142000556,2128.8671875,27.71200060842,43.3064998347959,101.57470703125,46.8126606445312,4,"consensus","detected"
"2.4","icl","pos","L-tryptophanamide","[M + H]+","consensus",612385.153720308,19.49200630188,22590.953125,78.75100135806,316.016185987367,105.394653320312,71.1531860351563,5,"consensus","detected"
"2.4","icl","pos","N-acetyl-alpha-D-galactosamine","[M + H]+","consensus",NA,NA,NA,32.05200076104,26.0290608723958,19.8319702148438,7.5,1,"consensus","below_detection"
